order_id,order_date,pick_time,sku_id,qty_picked,pick_location,associate_id,order_type,carrier,ship_method
ORD-1229239,2025-05-28,15:55:11,SKU-04860,1,C-01R-022-2-B,PKR-008,MULTI,FedEx Ground,PRIORITY_2D
ORD-1228588,2025-05-28,09:37:46,SKU-00037,1,A-03L-004-3-A,PKR-023,MULTI,UPS Ground,GROUND
ORD-1235936,2025-05-28,10:44:31,SKU-02216,2,C-02L-009-1-A,PKR-016,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1235639,2025-05-28,15:24:42,SKU-00608,2,A-03R-011-2-B,PKR-007,MULTI,FedEx Ground,GROUND
ORD-1230115,2025-05-28,16:56:20,SKU-04992,2,A-01R-020-3-A,PKR-032,MULTI,FedEx Ground,GROUND
ORD-1228433,2025-05-28,12:28:47,SKU-04710,1,A-02L-008-2-A,PKR-001,SINGLE,UPS Ground,PRIORITY_2D
ORD-1237503,2025-05-29,16:33:04,SKU-03727,2,B-02R-023-4-A,PKR-001,MULTI,FedEx Ground,GROUND
ORD-1237133,2025-05-29,14:39:18,SKU-02931,2,D-01R-026-3-A,PKR-025,MULTI,UPS Ground,GROUND
ORD-1239953,2025-05-29,09:18:18,SKU-04528,2,B-02R-014-3-B,PKR-007,MULTI,FedEx Ground,GROUND
ORD-1240923,2025-05-29,17:24:50,SKU-00698,2,D-03L-003-1-A,PKR-025,MULTI,FedEx 2Day,GROUND
ORD-1237926,2025-05-29,20:54:48,SKU-03369,2,D-02L-005-5-B,PKR-023,MULTI,UPS Ground,GROUND
ORD-1236492,2025-05-29,19:12:19,SKU-02202,2,C-01R-025-1-B,PKR-011,MULTI,USPS Priority Mail,GROUND
ORD-1242985,2025-05-29,07:40:37,SKU-00415,2,C-03R-017-4-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1239179,2025-05-29,19:27:11,SKU-02104,2,B-01R-002-1-A,PKR-002,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1237031,2025-05-29,08:39:28,SKU-02737,2,D-01L-021-5-A,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1241881,2025-05-29,07:04:25,SKU-01124,1,B-03R-007-4-A,PKR-002,MULTI,USPS Priority Mail,GROUND
ORD-1236635,2025-05-29,13:56:36,SKU-02336,2,D-01R-001-4-A,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1243993,2025-05-29,21:05:19,SKU-02497,1,A-01L-006-1-B,PKR-018,MULTI,UPS 2nd Day Air,STANDARD_OVERNIGHT
ORD-1238603,2025-05-29,15:04:01,SKU-04328,1,A-02L-021-1-B,PKR-028,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1239214,2025-05-29,13:18:22,SKU-02354,2,C-01R-012-4-B,PKR-017,MULTI,UPS 2nd Day Air,STANDARD_OVERNIGHT
ORD-1243827,2025-05-29,16:48:45,SKU-04959,2,B-01L-008-1-B,PKR-005,MULTI,FedEx Ground,GROUND
ORD-1242326,2025-05-29,08:47:22,SKU-03727,2,B-02R-023-4-A,PKR-030,MULTI,FedEx 2Day,GROUND
ORD-1236074,2025-05-29,17:21:45,SKU-00872,1,A-04L-005-1-A,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1240235,2025-05-29,21:13:27,SKU-02185,2,C-01R-009-4-B,PKR-031,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1243530,2025-05-29,14:40:25,SKU-04528,2,B-02R-014-3-B,PKR-027,MULTI,FedEx 2Day,GROUND
ORD-1237630,2025-05-29,11:05:19,SKU-04925,2,C-01L-015-4-A,PKR-012,MULTI,USPS Priority Mail,GROUND
ORD-1239842,2025-05-29,14:02:21,SKU-02156,2,B-02L-006-1-A,PKR-008,SINGLE,USPS Priority Mail,GROUND
ORD-1242145,2025-05-29,06:08:55,SKU-02891,2,A-02L-014-3-A,PKR-010,MULTI,USPS Priority Mail,GROUND
ORD-1243346,2025-05-29,13:45:57,SKU-03727,2,B-02R-023-4-A,PKR-002,MULTI,USPS Priority Mail,GROUND
ORD-1243127,2025-05-29,08:27:19,SKU-00017,1,B-03R-001-4-B,PKR-024,MULTI,UPS Ground,GROUND
ORD-1238996,2025-05-29,20:05:20,SKU-03071,2,A-01L-019-3-B,PKR-028,MULTI,UPS Ground,GROUND
ORD-1243600,2025-05-29,18:22:46,SKU-04328,1,A-02L-021-1-B,PKR-003,MULTI,USPS Priority Mail,GROUND
ORD-1237850,2025-05-29,17:07:47,SKU-04717,1,B-02R-006-3-B,PKR-003,MULTI,USPS Priority Mail,GROUND
ORD-1237583,2025-05-29,14:44:19,SKU-03496,2,B-01R-016-5-B,PKR-011,MULTI,UPS 2nd Day Air,GROUND
ORD-1243417,2025-05-29,14:39:50,SKU-04896,2,A-02L-008-1-A,PKR-031,MULTI,FedEx Ground,GROUND
ORD-1239994,2025-05-29,06:14:17,SKU-02150,2,C-02R-006-4-B,PKR-008,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1238670,2025-05-29,14:24:31,SKU-01552,2,A-04R-001-1-B,PKR-032,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1241459,2025-05-29,15:33:42,SKU-00585,2,C-04R-005-4-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1238407,2025-05-29,08:21:48,SKU-02699,1,C-01L-007-2-B,PKR-018,MULTI,USPS Priority Mail,GROUND
ORD-1236033,2025-05-29,07:10:16,SKU-00793,2,B-03L-008-4-B,PKR-027,SINGLE,FedEx Ground,GROUND
ORD-1243508,2025-05-29,07:35:27,SKU-04328,2,A-02L-021-1-B,PKR-012,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1240757,2025-05-29,11:06:11,SKU-02901,2,E-02R-005-5-B,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1240326,2025-05-29,17:29:27,SKU-01841,2,A-03L-018-1-B,PKR-006,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1238279,2025-05-29,11:02:31,SKU-02864,2,D-01L-010-1-B,PKR-032,MULTI,USPS Priority Mail,GROUND
ORD-1239017,2025-05-29,09:36:37,SKU-04782,2,C-01L-004-3-A,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1238801,2025-05-29,06:16:48,SKU-04937,2,B-01L-008-2-A,PKR-019,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1239286,2025-05-29,20:10:56,SKU-01850,1,A-04R-006-2-A,PKR-019,MULTI,USPS Priority Mail,GROUND
ORD-1238588,2025-05-29,08:46:57,SKU-01530,1,D-03R-010-1-A,PKR-020,MULTI,USPS Priority Mail,GROUND
ORD-1237953,2025-05-29,15:51:19,SKU-04328,1,A-02L-021-1-B,PKR-015,MULTI,UPS Ground,GROUND
ORD-1236949,2025-05-29,09:31:52,SKU-00872,2,A-04L-005-1-A,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1242893,2025-05-29,09:42:59,SKU-00872,2,A-04L-005-1-A,PKR-031,MULTI,FedEx 2Day,GROUND
ORD-1238135,2025-05-29,19:47:20,SKU-04328,2,A-02L-021-1-B,PKR-020,MULTI,FedEx Ground,PRIORITY_2D
ORD-1238568,2025-05-29,19:19:40,SKU-00067,1,D-04R-013-3-A,PKR-027,MULTI,UPS 2nd Day Air,GROUND
ORD-1242893,2025-05-29,09:42:59,SKU-04308,1,B-02R-019-4-A,PKR-031,MULTI,FedEx 2Day,GROUND
ORD-1243078,2025-05-29,18:33:54,SKU-04105,1,E-01L-002-5-A,PKR-001,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1238751,2025-05-29,08:40:13,SKU-02624,2,A-02R-022-1-A,PKR-004,MULTI,UPS Ground,GROUND
ORD-1242586,2025-05-29,15:46:36,SKU-02297,2,C-01L-025-5-B,PKR-015,MULTI,USPS Priority Mail,GROUND
ORD-1237247,2025-05-29,19:31:43,SKU-01208,2,C-03R-017-3-A,PKR-007,MULTI,FedEx Ground,GROUND
ORD-1239502,2025-05-29,11:08:39,SKU-04308,1,B-02R-019-4-A,PKR-021,MULTI,FedEx 2Day,GROUND
ORD-1239146,2025-05-29,09:12:09,SKU-02034,2,A-02L-014-4-B,PKR-006,MULTI,USPS Priority Mail,GROUND
ORD-1243658,2025-05-29,06:04:03,SKU-01512,2,C-03L-012-1-B,PKR-022,MULTI,UPS Ground,PRIORITY_2D
ORD-1242219,2025-05-29,10:50:32,SKU-04328,2,A-02L-021-1-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1238682,2025-05-29,15:50:56,SKU-03883,2,B-02L-017-2-B,PKR-030,MULTI,UPS Ground,PRIORITY_2D
ORD-1236352,2025-05-29,08:00:10,SKU-01964,1,D-04R-016-2-B,PKR-024,MULTI,UPS Ground,GROUND
ORD-1237997,2025-05-29,14:44:25,SKU-01552,2,A-04R-001-1-B,PKR-029,MULTI,FedEx Ground,GROUND
ORD-1242140,2025-05-29,16:18:48,SKU-04109,2,A-02L-018-2-A,PKR-028,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1237005,2025-05-29,07:41:07,SKU-00872,2,A-04L-005-1-A,PKR-026,MULTI,FedEx Ground,PRIORITY_2D
ORD-1241402,2025-05-29,11:37:23,SKU-03823,2,C-02R-020-1-B,PKR-020,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1236293,2025-05-29,18:07:11,SKU-01356,1,B-03R-002-2-B,PKR-018,MULTI,UPS Ground,GROUND
ORD-1238643,2025-05-29,20:18:31,SKU-00037,2,A-03L-004-3-A,PKR-011,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1238869,2025-05-29,16:12:37,SKU-02875,1,A-02L-009-4-A,PKR-011,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1238465,2025-05-29,17:21:01,SKU-04328,2,A-02L-021-1-B,PKR-003,MULTI,UPS 2nd Day Air,GROUND
ORD-1239649,2025-05-29,10:22:23,SKU-00034,2,A-04L-017-3-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1243114,2025-05-29,10:49:33,SKU-04308,2,B-02R-019-4-A,PKR-019,MULTI,FedEx Ground,PRIORITY_2D
ORD-1239040,2025-05-29,18:58:07,SKU-03727,2,B-02R-023-4-A,PKR-015,MULTI,UPS Ground,GROUND
ORD-1238397,2025-05-29,15:08:56,SKU-02908,2,B-02L-005-3-A,PKR-027,MULTI,UPS 2nd Day Air,GROUND
ORD-1238537,2025-05-29,14:06:50,SKU-04041,1,A-02R-002-2-B,PKR-001,MULTI,FedEx Ground,GROUND
ORD-1239215,2025-05-29,18:18:15,SKU-02585,1,A-01R-012-4-A,PKR-030,MULTI,FedEx 2Day,GROUND
ORD-1237437,2025-05-29,07:02:07,SKU-02125,2,A-01R-020-2-B,PKR-007,MULTI,FedEx Ground,GROUND
ORD-1239974,2025-05-29,07:27:53,SKU-00376,2,B-04L-004-2-B,PKR-002,MULTI,UPS Ground,GROUND
ORD-1236521,2025-05-29,20:09:47,SKU-01721,1,A-04L-015-4-B,PKR-020,MULTI,UPS Ground,GROUND
ORD-1239804,2025-05-29,08:08:08,SKU-02366,1,A-01R-020-4-A,PKR-024,MULTI,FedEx 2Day,GROUND
ORD-1242448,2025-05-29,11:42:12,SKU-04186,2,D-01R-005-5-B,PKR-017,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1242298,2025-05-29,08:03:37,SKU-02366,1,A-01R-020-4-A,PKR-014,MULTI,FedEx Ground,GROUND
ORD-1239616,2025-05-29,08:20:38,SKU-02285,1,A-02R-024-1-A,PKR-013,MULTI,UPS Ground,PRIORITY_2D
ORD-1237745,2025-05-29,08:36:08,SKU-04328,1,A-02L-021-1-B,PKR-030,MULTI,FedEx Ground,GROUND
ORD-1241728,2025-05-29,10:21:01,SKU-02363,1,A-01R-022-2-A,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1243351,2025-05-29,07:32:32,SKU-02128,2,C-02L-026-2-A,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1236834,2025-05-29,15:45:02,SKU-02284,1,D-01L-008-5-B,PKR-012,MULTI,UPS Ground,GROUND
ORD-1243717,2025-05-29,14:30:55,SKU-03018,1,C-02L-015-3-B,PKR-032,MULTI,USPS Priority Mail,GROUND
ORD-1243049,2025-05-29,16:32:46,SKU-02366,1,A-01R-020-4-A,PKR-013,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1238591,2025-05-29,10:24:36,SKU-00489,2,C-03L-017-1-B,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1238193,2025-05-29,15:40:19,SKU-00692,1,A-04R-003-1-A,PKR-016,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1237705,2025-05-29,12:48:37,SKU-02668,1,A-01R-006-1-A,PKR-023,MULTI,USPS Priority Mail,GROUND
ORD-1238913,2025-05-29,15:50:22,SKU-02690,2,C-01R-003-5-A,PKR-002,MULTI,FedEx Ground,PRIORITY_2D
ORD-1239029,2025-05-29,08:32:09,SKU-04328,2,A-02L-021-1-B,PKR-027,MULTI,FedEx 2Day,GROUND
ORD-1237806,2025-05-29,15:03:20,SKU-03727,1,B-02R-023-4-A,PKR-025,MULTI,UPS Ground,GROUND
ORD-1236431,2025-05-29,16:55:06,SKU-04041,1,A-02R-002-2-B,PKR-028,MULTI,UPS Ground,PRIORITY_2D
ORD-1236118,2025-05-29,13:01:22,SKU-04183,2,A-01L-010-2-B,PKR-018,MULTI,USPS Priority Mail,GROUND
ORD-1242392,2025-05-29,17:22:06,SKU-04081,2,B-01L-016-5-A,PKR-009,MULTI,UPS Ground,GROUND
ORD-1238957,2025-05-29,13:03:25,SKU-00071,1,E-03R-018-1-B,PKR-005,MULTI,UPS Ground,GROUND
ORD-1240019,2025-05-29,11:19:58,SKU-04424,2,A-01R-008-5-A,PKR-031,SINGLE,USPS Priority Mail,PRIORITY_2D
ORD-1243997,2025-05-29,17:33:37,SKU-04942,1,B-01R-023-1-B,PKR-029,MULTI,FedEx Ground,GROUND
ORD-1239610,2025-05-29,20:27:59,SKU-02610,1,E-02R-018-5-B,PKR-023,MULTI,FedEx Ground,GROUND
ORD-1241803,2025-05-29,09:10:03,SKU-02824,1,B-01L-003-3-B,PKR-017,MULTI,FedEx Ground,GROUND
ORD-1236031,2025-05-29,11:32:05,SKU-02686,1,B-02R-003-3-B,PKR-013,MULTI,FedEx Ground,GROUND
ORD-1241235,2025-05-29,06:16:12,SKU-02816,2,A-02R-004-2-A,PKR-002,MULTI,FedEx 2Day,GROUND
ORD-1240841,2025-05-29,16:47:12,SKU-04308,2,B-02R-019-4-A,PKR-029,MULTI,FedEx Ground,GROUND
ORD-1240669,2025-05-29,09:11:05,SKU-02609,2,C-01R-013-1-B,PKR-009,MULTI,UPS Ground,GROUND
ORD-1238008,2025-05-29,12:37:13,SKU-01865,1,D-03R-005-4-B,PKR-022,MULTI,UPS Ground,GROUND
ORD-1237485,2025-05-29,18:06:04,SKU-04608,2,A-02L-025-1-B,PKR-009,MULTI,USPS Priority Mail,GROUND
ORD-1239984,2025-05-29,15:51:38,SKU-04328,1,A-02L-021-1-B,PKR-029,MULTI,UPS Ground,GROUND
ORD-1237713,2025-05-29,21:55:15,SKU-02677,2,B-01R-002-4-A,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1236773,2025-05-29,15:39:06,SKU-02609,1,C-01R-013-1-B,PKR-018,MULTI,USPS Priority Mail,GROUND
ORD-1240651,2025-05-29,12:36:30,SKU-01204,2,A-03R-016-1-B,PKR-016,MULTI,UPS Ground,GROUND
ORD-1236449,2025-05-29,06:28:40,SKU-04356,2,D-02L-018-2-B,PKR-032,SINGLE,USPS Priority Mail,GROUND
ORD-1240212,2025-05-29,17:43:02,SKU-01204,2,A-03R-016-1-B,PKR-017,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1242983,2025-05-29,13:52:17,SKU-04328,2,A-02L-021-1-B,PKR-007,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1239385,2025-05-29,10:10:30,SKU-02125,2,A-01R-020-2-B,PKR-025,MULTI,UPS 2nd Day Air,GROUND
ORD-1242555,2025-05-29,12:25:42,SKU-03429,2,E-01R-007-3-B,PKR-026,MULTI,USPS Priority Mail,GROUND
ORD-1241440,2025-05-29,19:31:15,SKU-02366,1,A-01R-020-4-A,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1239237,2025-05-29,16:14:46,SKU-02585,2,A-01R-012-4-A,PKR-010,MULTI,FedEx Ground,PRIORITY_2D
ORD-1238649,2025-05-29,17:14:50,SKU-04041,1,A-02R-002-2-B,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1240535,2025-05-29,12:18:41,SKU-03817,2,D-02R-026-4-B,PKR-015,MULTI,FedEx Ground,PRIORITY_2D
ORD-1243910,2025-05-29,11:35:02,SKU-01022,2,C-03L-013-3-A,PKR-012,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1240727,2025-05-29,13:51:26,SKU-04457,2,A-01L-020-2-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1242479,2025-05-29,18:52:37,SKU-03018,1,C-02L-015-3-B,PKR-010,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1240975,2025-05-29,15:17:27,SKU-02908,2,B-02L-005-3-A,PKR-025,MULTI,UPS Ground,GROUND
ORD-1238267,2025-05-29,06:04:21,SKU-00765,2,B-04L-009-2-A,PKR-019,MULTI,USPS Priority Mail,GROUND
ORD-1240837,2025-05-29,06:02:09,SKU-01803,1,B-03R-020-1-A,PKR-022,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1243307,2025-05-29,10:00:27,SKU-02366,2,A-01R-020-4-A,PKR-019,MULTI,UPS Ground,PRIORITY_2D
ORD-1239249,2025-05-29,07:24:01,SKU-02125,2,A-01R-020-2-B,PKR-014,MULTI,USPS Priority Mail,GROUND
ORD-1237578,2025-05-29,13:26:52,SKU-02892,1,D-01R-021-3-A,PKR-032,MULTI,FedEx Ground,GROUND
ORD-1239462,2025-05-29,21:39:52,SKU-03358,2,C-02R-018-5-B,PKR-028,MULTI,UPS Ground,GROUND
ORD-1242309,2025-05-29,06:25:54,SKU-02725,1,D-02L-015-5-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1242053,2025-05-29,06:35:29,SKU-02115,2,B-02R-018-5-A,PKR-032,MULTI,UPS Ground,GROUND
ORD-1239078,2025-05-29,06:30:40,SKU-03727,2,B-02R-023-4-A,PKR-003,SINGLE,USPS Priority Mail,GROUND
ORD-1241530,2025-05-29,11:41:35,SKU-02585,1,A-01R-012-4-A,PKR-032,MULTI,UPS Ground,GROUND
ORD-1243305,2025-05-29,11:47:52,SKU-02932,2,A-01R-025-4-B,PKR-031,SINGLE,USPS Priority Mail,GROUND
ORD-1241684,2025-05-29,11:33:32,SKU-02298,2,A-01L-014-4-A,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1241194,2025-05-29,07:23:43,SKU-03823,2,C-02R-020-1-B,PKR-028,MULTI,UPS Ground,GROUND
ORD-1237490,2025-05-29,11:35:22,SKU-01204,2,A-03R-016-1-B,PKR-009,MULTI,USPS Priority Mail,GROUND
ORD-1242247,2025-05-29,18:08:56,SKU-02908,2,B-02L-005-3-A,PKR-019,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1240988,2025-05-29,19:41:31,SKU-02870,2,D-02L-009-3-B,PKR-014,MULTI,FedEx Ground,GROUND
ORD-1240555,2025-05-29,15:52:46,SKU-04041,2,A-02R-002-2-B,PKR-018,MULTI,FedEx Ground,GROUND
ORD-1239975,2025-05-29,18:34:15,SKU-02609,2,C-01R-013-1-B,PKR-028,MULTI,USPS Priority Mail,GROUND
ORD-1240021,2025-05-29,19:16:49,SKU-00779,2,B-04L-003-4-B,PKR-032,MULTI,FedEx Ground,GROUND
ORD-1237301,2025-05-29,20:14:10,SKU-02569,2,E-01L-018-3-A,PKR-010,MULTI,UPS Ground,GROUND
ORD-1241346,2025-05-29,19:34:18,SKU-01124,2,B-03R-007-4-A,PKR-013,MULTI,UPS Ground,PRIORITY_2D
ORD-1239828,2025-05-29,21:04:21,SKU-04328,2,A-02L-021-1-B,PKR-020,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1239423,2025-05-29,09:05:56,SKU-01652,1,B-04R-013-1-B,PKR-009,MULTI,FedEx Ground,GROUND
ORD-1241986,2025-05-29,06:39:49,SKU-02290,2,B-02L-026-5-B,PKR-001,MULTI,UPS Ground,GROUND
ORD-1237666,2025-05-29,08:55:07,SKU-00017,2,B-03R-001-4-B,PKR-012,MULTI,FedEx 2Day,GROUND
ORD-1239265,2025-05-29,14:39:33,SKU-02836,2,A-02R-009-1-B,PKR-017,MULTI,UPS Ground,GROUND
ORD-1240315,2025-05-29,12:56:00,SKU-01721,1,A-04L-015-4-B,PKR-002,MULTI,FedEx 2Day,STANDARD_OVERNIGHT
ORD-1239330,2025-05-29,12:48:19,SKU-02585,2,A-01R-012-4-A,PKR-023,MULTI,UPS 2nd Day Air,GROUND
ORD-1242796,2025-05-29,18:25:43,SKU-04623,2,B-01R-007-5-A,PKR-003,MULTI,UPS Ground,GROUND
ORD-1236217,2025-05-29,10:39:19,SKU-00341,2,A-04R-007-1-A,PKR-031,SINGLE,USPS Priority Mail,PRIORITY_2D
ORD-1236394,2025-05-29,09:57:18,SKU-04562,1,D-01L-017-2-B,PKR-026,MULTI,USPS Priority Mail,GROUND
ORD-1236030,2025-05-29,17:35:49,SKU-04895,2,B-02L-011-5-A,PKR-013,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1236431,2025-05-29,16:55:06,SKU-00054,1,C-03L-020-3-A,PKR-028,MULTI,UPS Ground,PRIORITY_2D
ORD-1238952,2025-05-29,17:04:42,SKU-04328,1,A-02L-021-1-B,PKR-005,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1238576,2025-05-29,11:43:03,SKU-02366,2,A-01R-020-4-A,PKR-030,MULTI,FedEx Ground,GROUND
ORD-1236570,2025-05-29,13:33:58,SKU-04025,1,C-01L-004-5-A,PKR-015,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1236181,2025-05-29,15:42:21,SKU-04878,2,B-01R-016-3-B,PKR-025,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1239588,2025-05-29,09:16:22,SKU-03640,1,B-02L-016-1-A,PKR-001,SINGLE,UPS Ground,GROUND
ORD-1240284,2025-05-29,20:28:12,SKU-00367,1,A-04L-014-1-B,PKR-017,MULTI,FedEx Ground,GROUND
ORD-1241017,2025-05-29,08:28:42,SKU-03727,1,B-02R-023-4-A,PKR-019,MULTI,USPS Priority Mail,GROUND
ORD-1240408,2025-05-29,09:03:14,SKU-02104,2,B-01R-002-1-A,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1239441,2025-05-29,19:33:31,SKU-02522,2,E-01R-002-5-A,PKR-031,MULTI,UPS Ground,GROUND
ORD-1243111,2025-05-29,08:08:02,SKU-04516,2,C-02L-006-4-A,PKR-003,MULTI,USPS Priority Mail,GROUND
ORD-1242570,2025-05-29,17:24:09,SKU-02366,1,A-01R-020-4-A,PKR-032,MULTI,UPS Ground,GROUND
ORD-1241749,2025-05-29,17:49:43,SKU-02564,1,C-01L-011-5-B,PKR-016,MULTI,USPS Priority Mail,GROUND
ORD-1239975,2025-05-29,18:34:15,SKU-00137,2,B-03R-003-1-B,PKR-028,MULTI,USPS Priority Mail,GROUND
ORD-1236751,2025-05-29,14:01:05,SKU-00553,2,A-04L-016-4-B,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1242943,2025-05-29,10:22:27,SKU-02104,2,B-01R-002-1-A,PKR-027,MULTI,FedEx 2Day,GROUND
ORD-1240790,2025-05-29,12:00:47,SKU-04328,2,A-02L-021-1-B,PKR-008,MULTI,FedEx 2Day,GROUND
ORD-1243351,2025-05-29,07:32:32,SKU-02796,1,A-02L-004-2-B,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1237451,2025-05-29,08:04:27,SKU-02517,2,A-02L-010-1-B,PKR-005,MULTI,UPS Ground,PRIORITY_2D
ORD-1237623,2025-05-29,14:57:47,SKU-03055,1,C-01R-013-5-A,PKR-030,MULTI,USPS Priority Mail,GROUND
ORD-1240715,2025-05-29,08:59:56,SKU-02908,1,B-02L-005-3-A,PKR-019,MULTI,UPS Ground,GROUND
ORD-1243180,2025-05-29,08:55:52,SKU-02366,2,A-01R-020-4-A,PKR-016,MULTI,FedEx Ground,GROUND
ORD-1238441,2025-05-29,08:26:50,SKU-01204,2,A-03R-016-1-B,PKR-023,MULTI,USPS Priority Mail,GROUND
ORD-1243807,2025-05-29,18:03:42,SKU-02366,2,A-01R-020-4-A,PKR-028,MULTI,UPS Ground,GROUND
ORD-1239922,2025-05-29,06:36:25,SKU-00724,1,E-04R-005-3-A,PKR-026,MULTI,FedEx 2Day,GROUND
ORD-1236459,2025-05-29,16:43:22,SKU-04328,1,A-02L-021-1-B,PKR-026,MULTI,USPS Priority Mail,GROUND
ORD-1242386,2025-05-29,19:03:09,SKU-02125,1,A-01R-020-2-B,PKR-005,MULTI,USPS Priority Mail,GROUND
ORD-1236371,2025-05-29,06:09:43,SKU-01490,2,B-04R-009-1-A,PKR-017,SINGLE,UPS Ground,GROUND
ORD-1243416,2025-05-29,14:01:47,SKU-03337,2,C-01R-021-4-A,PKR-006,MULTI,USPS Priority Mail,GROUND
ORD-1242913,2025-05-29,13:13:58,SKU-00985,2,B-04L-011-1-B,PKR-024,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1238131,2025-05-29,12:29:22,SKU-02724,1,A-02L-023-3-B,PKR-029,MULTI,UPS Ground,PRIORITY_2D
ORD-1236985,2025-05-29,09:50:24,SKU-04439,1,C-02R-022-3-A,PKR-009,MULTI,FedEx Ground,GROUND
ORD-1243455,2025-05-29,10:39:48,SKU-02306,2,E-01R-017-4-A,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1238759,2025-05-29,11:12:36,SKU-03727,1,B-02R-023-4-A,PKR-013,MULTI,FedEx Ground,GROUND
ORD-1237844,2025-05-29,10:55:15,SKU-02859,2,A-01L-018-3-A,PKR-012,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1241205,2025-05-29,06:02:24,SKU-02104,2,B-01R-002-1-A,PKR-012,MULTI,USPS Priority Mail,GROUND
ORD-1236906,2025-05-29,06:33:27,SKU-02585,1,A-01R-012-4-A,PKR-013,MULTI,FedEx 2Day,GROUND
ORD-1241483,2025-05-29,08:12:49,SKU-00585,1,C-04R-005-4-B,PKR-005,MULTI,FedEx Ground,GROUND
ORD-1243029,2025-05-29,13:54:22,SKU-02070,1,B-02R-020-3-B,PKR-018,MULTI,UPS 2nd Day Air,GROUND
ORD-1243403,2025-05-29,20:26:02,SKU-04041,1,A-02R-002-2-B,PKR-024,MULTI,FedEx Ground,PRIORITY_2D
ORD-1237788,2025-05-29,20:51:42,SKU-01873,1,B-03R-018-4-A,PKR-003,MULTI,FedEx 2Day,GROUND
ORD-1242321,2025-05-29,07:44:56,SKU-00872,1,A-04L-005-1-A,PKR-024,MULTI,UPS 2nd Day Air,GROUND
ORD-1240217,2025-05-29,21:48:16,SKU-03197,2,A-01R-017-4-A,PKR-013,MULTI,FedEx Ground,GROUND
ORD-1240028,2025-05-29,13:39:44,SKU-00348,2,B-03R-013-4-B,PKR-022,MULTI,USPS Priority Mail,GROUND
ORD-1238236,2025-05-29,21:41:59,SKU-02104,1,B-01R-002-1-A,PKR-020,MULTI,FedEx Ground,GROUND
ORD-1237626,2025-05-29,13:52:46,SKU-02125,2,A-01R-020-2-B,PKR-004,MULTI,FedEx 2Day,GROUND
ORD-1243248,2025-05-29,20:57:48,SKU-04548,2,D-01R-017-3-B,PKR-032,MULTI,FedEx Ground,GROUND
