sku_id,description,category,sub_category,upc,unit_of_measure,case_qty,unit_weight_lbs,unit_length_in,unit_width_in,unit_height_in,unit_cube_cuft,shelf_type,surge_group,first_received_date,is_active,current_vel_picks_per_day,old_vel_picks_per_day,abc_tier_current,abc_tier_at_slotting,slotting_drift
SKU-02099,Reviving SPF 30 Sunscreen,Health & Beauty,Skincare,732080830977,EA,24,0.64,3.3,3.3,4.2,0.0265,HB,surge,2022-12-14,True,0.9632,0.5967,B,C,True
SKU-02100,Reviving Serum,Health & Beauty,Skincare,534198986216,EA,48,0.36,6.4,2.6,2.4,0.0231,HB,surge,2024-03-22,True,0.8794,0.5448,B,C,True
SKU-02101,Anti-Aging Moisturizer,Health & Beauty,Skincare,315550408090,EA,24,0.27,5.9,4.0,6.6,0.0901,HB,surge,2024-04-26,True,0.7229,0.4478,C,C,False
SKU-02102,Reviving Exfoliant,Health & Beauty,Skincare,495871039109,EA,12,0.49,6.2,2.3,2.8,0.0231,HB,surge,2024-03-31,True,1.3385,0.8292,B,B,False
SKU-02103,Gentle SPF 30 Sunscreen,Health & Beauty,Skincare,639472825897,EA,24,0.21,6.4,3.8,3.4,0.0479,HB,surge,2023-03-03,True,2.2718,1.4074,B,B,False
SKU-02104,Reviving Sheet Mask,Health & Beauty,Skincare,012171475534,EA,24,0.86,5.1,2.4,6.3,0.0446,HB,surge,2023-11-11,True,212.9799,131.9478,A,A,False
SKU-02105,Ultra SPF 30 Sunscreen,Health & Beauty,Skincare,667452798408,EA,24,1.01,2.7,2.5,6.6,0.0258,HB,surge,2022-11-23,True,8.5192,5.2779,A,A,False
SKU-02106,Reviving Moisturizer,Health & Beauty,Skincare,025243641623,EA,24,1.05,2.1,2.9,3.6,0.0127,HB,surge,2024-07-06,True,0.7564,0.4686,C,C,False
SKU-02107,Reviving Toner,Health & Beauty,Skincare,137537650619,EA,12,0.5,6.1,1.0,6.5,0.0229,HB,surge,2025-04-17,True,4.1456,2.5683,A,B,True
SKU-02108,Ultra Eye Cream,Health & Beauty,Skincare,121348764221,EA,24,0.48,7.6,4.3,5.7,0.1078,HB,surge,2022-11-20,True,0.9725,0.6025,B,C,True
SKU-02109,Daily Moisturizer,Health & Beauty,Skincare,128483407302,EA,24,0.73,7.8,2.6,4.1,0.0481,HB,surge,2022-10-10,True,0.816,0.5055,B,C,True
SKU-02110,Anti-Aging SPF 30 Sunscreen,Health & Beauty,Skincare,558805440819,EA,48,0.36,4.8,3.7,2.9,0.0298,HB,surge,2022-10-04,True,2.566,1.5897,B,B,False
SKU-02111,Daily Sheet Mask,Health & Beauty,Skincare,143823282963,EA,24,0.55,5.7,3.1,3.8,0.0389,HB,surge,2024-12-29,True,0.8666,0.5369,B,C,True
SKU-02112,Gentle Serum,Health & Beauty,Skincare,027282897101,EA,24,1.15,3.0,4.1,2.2,0.0157,HB,surge,2023-03-04,True,1.2046,0.7463,B,B,False
SKU-02113,Reviving Serum,Health & Beauty,Skincare,083788461983,EA,12,1.15,4.3,4.1,2.2,0.0224,HB,surge,2023-01-15,True,1.7055,1.0566,B,B,False
SKU-02114,Ultra Toner,Health & Beauty,Skincare,082378439950,EA,48,0.9,3.6,4.7,6.7,0.0656,HB,surge,2023-05-28,True,1.5098,0.9354,B,B,False
SKU-02115,Ultra Exfoliant,Health & Beauty,Skincare,486348461453,EA,48,0.22,6.3,2.5,7.2,0.0656,HB,surge,2024-09-17,True,1.5025,0.9308,B,B,False
SKU-02116,Reviving Toner,Health & Beauty,Skincare,599078980785,EA,6,0.17,5.1,3.2,4.7,0.0444,HB,surge,2024-10-11,True,6.096,3.7767,A,A,False
SKU-02117,Hydrating SPF 30 Sunscreen,Health & Beauty,Skincare,157456472111,EA,6,1.05,6.5,4.3,3.4,0.055,HB,surge,2025-03-31,True,7.7624,4.809,A,A,False
SKU-02118,Brightening Eye Cream,Health & Beauty,Skincare,469743303723,EA,6,0.27,3.4,1.3,4.1,0.0105,HB,surge,2024-07-31,True,1.0203,0.6321,B,C,True
SKU-02119,Anti-Aging Moisturizer,Health & Beauty,Skincare,125151870525,EA,24,0.62,7.8,2.5,7.8,0.088,HB,surge,2022-04-15,True,6.334,3.9241,A,A,False
SKU-02120,Hydrating Toner,Health & Beauty,Skincare,950854933521,EA,6,0.66,2.7,3.9,3.2,0.0195,HB,surge,2024-05-27,True,0.6845,0.4241,C,C,False
SKU-02121,Brightening Toner,Health & Beauty,Skincare,447369112188,EA,24,0.65,3.5,1.2,5.5,0.0134,HB,surge,2024-12-20,True,0.8897,0.5512,B,C,True
SKU-02122,Reviving SPF 30 Sunscreen,Health & Beauty,Skincare,237810475877,EA,24,1.11,6.0,3.1,3.7,0.0398,HB,surge,2025-03-19,True,0.7039,0.4361,C,C,False
SKU-02123,Reviving Sheet Mask,Health & Beauty,Skincare,414930720631,EA,6,0.92,6.3,1.1,7.4,0.0297,HB,surge,2024-10-17,True,1.1003,0.6817,B,B,False
SKU-02124,Gentle Exfoliant,Health & Beauty,Skincare,954503428947,EA,12,0.11,7.0,1.2,5.8,0.0282,HB,surge,2022-06-07,True,5.2345,3.243,A,A,False
SKU-02125,Reviving Toner,Health & Beauty,Skincare,290001242444,EA,6,0.91,7.0,4.9,4.7,0.0933,HB,surge,2023-09-01,True,243.4055,150.7974,A,A,False
SKU-02126,Anti-Aging Toner,Health & Beauty,Skincare,974608536049,EA,24,0.69,7.2,2.4,3.9,0.039,HB,surge,2025-03-31,True,3.2734,2.028,A,B,True
SKU-02127,Ultra Sheet Mask,Health & Beauty,Skincare,946177704295,EA,24,0.85,3.9,2.7,7.0,0.0427,HB,surge,2023-12-26,True,1.8724,1.16,B,B,False
SKU-02128,Reviving Eye Cream,Health & Beauty,Skincare,784069735377,EA,24,0.78,4.3,2.6,4.1,0.0265,HB,surge,2024-02-22,True,2.1582,1.337,B,B,False
SKU-02129,Brightening Moisturizer,Health & Beauty,Skincare,970387119095,EA,24,0.78,7.4,4.4,5.1,0.0961,HB,surge,2024-09-12,True,1.5461,0.9579,B,B,False
SKU-02130,Gentle Sheet Mask,Health & Beauty,Skincare,756902612004,EA,24,0.9,2.6,1.0,6.1,0.0092,HB,surge,2025-01-24,True,0.7512,0.4654,C,C,False
SKU-02131,Brightening SPF 30 Sunscreen,Health & Beauty,Skincare,569100238575,EA,48,0.95,2.4,4.7,5.2,0.0339,HB,surge,2024-05-01,True,1.2231,0.7578,B,B,False
SKU-02132,Gentle Cleanser,Health & Beauty,Skincare,734384769696,EA,6,0.4,7.9,2.1,2.8,0.0269,HB,surge,2024-11-19,True,2.2932,1.4207,B,B,False
SKU-02133,Hydrating Serum,Health & Beauty,Skincare,849721991379,EA,48,0.15,6.7,1.9,3.9,0.0287,HB,surge,2024-06-22,True,0.922,0.5712,B,C,True
SKU-02134,Daily Cleanser,Health & Beauty,Skincare,283755226269,EA,6,0.9,4.3,4.3,4.8,0.0514,HB,surge,2022-06-04,True,0.6817,0.4223,C,C,False
SKU-02135,Hydrating Exfoliant,Health & Beauty,Skincare,522810184982,EA,24,0.25,3.2,1.4,3.2,0.0083,HB,surge,2023-12-05,True,0.8572,0.5311,B,C,True
SKU-02136,Brightening Eye Cream,Health & Beauty,Skincare,115863614961,EA,12,0.68,3.2,3.9,5.5,0.0397,HB,surge,2025-03-13,True,0.6842,0.4239,C,C,False
SKU-02137,Ultra Toner,Health & Beauty,Skincare,935500736927,EA,12,0.36,3.9,2.7,6.1,0.0372,HB,surge,2023-01-06,True,1.1579,0.7174,B,B,False
SKU-02138,Hydrating SPF 30 Sunscreen,Health & Beauty,Skincare,277450916073,EA,12,0.43,4.9,4.4,7.3,0.0911,HB,surge,2025-04-24,True,4.4198,2.7382,A,A,False
SKU-02139,Daily SPF 30 Sunscreen,Health & Beauty,Skincare,522559444833,EA,12,0.58,5.6,3.4,5.3,0.0584,HB,surge,2023-05-24,True,2.4783,1.5354,B,B,False
SKU-02140,Daily Eye Cream,Health & Beauty,Skincare,276877006088,EA,24,0.63,6.1,4.6,4.6,0.0747,HB,surge,2023-01-19,True,47.3289,29.3217,A,A,False
SKU-02141,Brightening Moisturizer,Health & Beauty,Skincare,482621762693,EA,24,1.15,3.8,4.2,6.8,0.0628,HB,surge,2024-09-19,True,8.5835,5.3178,A,A,False
SKU-02142,Anti-Aging Toner,Health & Beauty,Skincare,299663004392,EA,12,1.07,2.9,2.7,5.7,0.0258,HB,surge,2022-10-06,True,3.2956,2.0417,A,B,True
SKU-02143,Daily Moisturizer,Health & Beauty,Skincare,304470414978,EA,6,0.51,2.6,4.5,2.1,0.0142,HB,surge,2022-12-10,True,1.1235,0.6961,B,B,False
SKU-02144,Hydrating SPF 30 Sunscreen,Health & Beauty,Skincare,401315006233,EA,12,0.84,2.3,4.3,4.8,0.0275,HB,surge,2023-11-26,True,5.9161,3.6652,A,A,False
SKU-02145,Reviving Exfoliant,Health & Beauty,Skincare,920456163095,EA,12,0.1,5.4,1.8,5.6,0.0315,HB,surge,2022-10-09,True,1.3647,0.8455,B,B,False
SKU-02146,Reviving Exfoliant,Health & Beauty,Skincare,240936355245,EA,12,0.33,5.2,2.8,7.1,0.0598,HB,surge,2024-12-19,True,0.9967,0.6175,B,C,True
SKU-02147,Hydrating Cleanser,Health & Beauty,Skincare,499218884877,EA,24,0.56,3.7,3.7,6.6,0.0523,HB,surge,2024-07-12,True,2.6519,1.6429,B,B,False
SKU-02148,Ultra Cleanser,Health & Beauty,Skincare,014235544820,EA,24,1.07,5.6,4.0,3.2,0.0415,HB,surge,2025-02-17,True,0.7283,0.4512,C,C,False
SKU-02149,Brightening Eye Cream,Health & Beauty,Skincare,696202977247,EA,48,0.46,3.0,2.6,6.3,0.0284,HB,surge,2023-07-09,True,0.9692,0.6004,B,C,True
SKU-02150,Anti-Aging Exfoliant,Health & Beauty,Skincare,901464226981,EA,6,1.04,2.2,4.9,7.8,0.0487,HB,surge,2024-07-17,True,1.3501,0.8364,B,B,False
SKU-02151,Gentle Toner,Health & Beauty,Skincare,463007647425,EA,12,0.11,5.5,4.4,5.7,0.0798,HB,surge,2022-04-06,True,0.7549,0.4677,C,C,False
SKU-02152,Gentle Cleanser,Health & Beauty,Skincare,650607566362,EA,24,0.92,6.1,2.7,2.2,0.021,HB,surge,2025-02-05,True,0.8009,0.4962,B,C,True
SKU-02153,Daily Cleanser,Health & Beauty,Skincare,667131226950,EA,24,0.87,7.8,3.1,6.0,0.084,HB,surge,2023-08-27,True,1.1931,0.7392,B,B,False
SKU-02154,Reviving Eye Cream,Health & Beauty,Skincare,035995544755,EA,48,0.51,6.0,1.9,7.8,0.0515,HB,surge,2024-12-10,True,8.6931,5.3856,A,A,False
SKU-02155,Ultra Cleanser,Health & Beauty,Skincare,265383622592,EA,6,0.87,5.5,3.3,6.4,0.0672,HB,surge,2025-01-01,True,0.8033,0.4977,B,C,True
SKU-02156,Gentle Toner,Health & Beauty,Skincare,873733562982,EA,12,0.96,3.3,1.7,7.1,0.0231,HB,surge,2025-03-02,True,6.9121,4.2823,A,A,False
SKU-02157,Gentle Toner,Health & Beauty,Skincare,251913256932,EA,6,0.29,7.4,2.1,4.9,0.0441,HB,surge,2023-06-22,True,1.0968,0.6795,B,B,False
SKU-02158,Hydrating Eye Cream,Health & Beauty,Skincare,221704948679,EA,6,0.17,3.6,1.3,4.0,0.0108,HB,surge,2024-06-03,True,5.0484,3.1277,A,A,False
SKU-02159,Anti-Aging Cleanser,Health & Beauty,Skincare,348115266310,EA,12,0.17,2.7,4.4,7.1,0.0488,HB,surge,2024-05-10,True,1.8581,1.1511,B,B,False
SKU-02160,Daily Exfoliant,Health & Beauty,Skincare,549698953072,EA,6,0.86,7.9,1.8,7.5,0.0617,HB,surge,2022-10-25,True,5.708,3.5363,A,A,False
SKU-02161,Brightening Sheet Mask,Health & Beauty,Skincare,726814620449,EA,24,0.71,4.0,3.3,3.6,0.0275,HB,surge,2024-10-22,True,1.8611,1.153,B,B,False
SKU-02162,Daily Exfoliant,Health & Beauty,Skincare,501176512397,EA,6,0.3,4.1,1.2,2.4,0.0068,HB,surge,2025-04-14,True,1.0821,0.6704,B,B,False
SKU-02163,Hydrating Serum,Health & Beauty,Skincare,552921003810,EA,24,0.33,8.0,3.4,6.0,0.0944,HB,surge,2023-08-03,True,32.7661,20.2997,A,A,False
SKU-02164,Gentle Toner,Health & Beauty,Skincare,453152270035,EA,48,0.1,4.1,3.6,5.3,0.0453,HB,surge,2023-09-25,True,3.5497,2.1991,A,B,True
SKU-02165,Reviving Sheet Mask,Health & Beauty,Skincare,207901272033,EA,12,0.48,4.0,4.2,4.3,0.0418,HB,surge,2023-09-27,True,1.0187,0.6311,B,C,True
SKU-02166,Ultra SPF 30 Sunscreen,Health & Beauty,Skincare,773554630049,EA,12,0.13,6.4,2.0,5.2,0.0385,HB,surge,2023-06-29,True,1.0537,0.6528,B,C,True
SKU-02167,Ultra Cleanser,Health & Beauty,Skincare,012492307504,EA,12,0.79,4.6,2.5,2.3,0.0153,HB,surge,2024-01-14,True,0.8955,0.5548,B,C,True
SKU-02168,Ultra SPF 30 Sunscreen,Health & Beauty,Skincare,246578314572,EA,48,0.96,5.6,1.0,6.6,0.0214,HB,surge,2025-04-09,True,2.656,1.6455,B,B,False
SKU-02169,Ultra SPF 30 Sunscreen,Health & Beauty,Skincare,533430447454,EA,12,0.58,3.7,1.0,5.0,0.0107,HB,surge,2023-02-03,True,4.5375,2.8111,A,A,False
SKU-02170,Ultra Eye Cream,Health & Beauty,Skincare,666967777042,EA,48,1.19,2.2,2.6,7.1,0.0235,HB,surge,2023-07-08,True,5.3664,3.3247,A,A,False
SKU-02171,Hydrating Moisturizer,Health & Beauty,Skincare,643828687619,EA,24,0.67,6.6,5.0,3.2,0.0611,HB,surge,2024-03-29,True,1.9242,1.1921,B,B,False
SKU-02172,Daily Serum,Health & Beauty,Skincare,940693176105,EA,6,0.23,2.8,2.7,6.8,0.0297,HB,surge,2024-10-17,True,0.7093,0.4395,C,C,False
SKU-02173,Hydrating Sheet Mask,Health & Beauty,Skincare,193962416061,EA,6,0.62,4.6,3.4,5.1,0.0462,HB,surge,2024-09-04,True,4.2174,2.6128,A,A,False
SKU-02174,Brightening Exfoliant,Health & Beauty,Skincare,289358293927,EA,24,1.08,7.5,1.9,6.6,0.0544,HB,surge,2024-03-13,True,0.7043,0.4364,C,C,False
SKU-02175,Anti-Aging Serum,Health & Beauty,Skincare,925481683524,EA,48,0.35,8.0,2.1,4.6,0.0447,HB,surge,2024-03-23,True,2.0842,1.2912,B,B,False
SKU-02176,Hydrating Eye Cream,Health & Beauty,Skincare,443805269603,EA,6,0.74,6.7,4.6,7.0,0.1248,HB,surge,2023-10-31,True,1.7785,1.1019,B,B,False
SKU-02177,Daily SPF 30 Sunscreen,Health & Beauty,Skincare,257870920541,EA,12,0.86,3.8,4.0,4.1,0.0361,HB,surge,2024-09-23,True,4.4429,2.7525,A,A,False
SKU-02178,Anti-Aging SPF 30 Sunscreen,Health & Beauty,Skincare,314319757394,EA,12,0.92,2.2,3.4,2.2,0.0095,HB,surge,2023-07-26,True,0.703,0.4356,C,C,False
SKU-02179,Ultra Sheet Mask,Health & Beauty,Skincare,561855764425,EA,12,0.78,3.6,1.8,5.0,0.0188,HB,surge,2023-05-09,True,2.2979,1.4236,B,B,False
SKU-02180,Brightening Serum,Health & Beauty,Skincare,150861489121,EA,12,0.36,7.6,2.4,5.6,0.0591,HB,surge,2022-08-17,True,0.8673,0.5373,B,C,True
SKU-02181,Daily Toner,Health & Beauty,Skincare,579378221677,EA,12,0.38,5.7,2.9,7.6,0.0727,HB,surge,2023-02-19,True,1.0689,0.6622,B,C,True
SKU-02182,Anti-Aging Toner,Health & Beauty,Skincare,315367535417,EA,12,0.82,7.0,3.2,7.6,0.0985,HB,surge,2023-08-30,True,3.9716,2.4606,A,B,True
SKU-02183,Daily Exfoliant,Health & Beauty,Skincare,614862984913,EA,48,0.31,3.0,2.2,3.8,0.0145,HB,surge,2022-04-12,True,3.2239,1.9973,A,B,True
SKU-02184,Anti-Aging Exfoliant,Health & Beauty,Skincare,928212796265,EA,24,0.31,5.9,5.0,6.9,0.1178,HB,surge,2024-04-07,True,0.7235,0.4482,C,C,False
SKU-02185,Brightening Moisturizer,Health & Beauty,Skincare,641405436725,EA,24,0.5,4.4,2.4,5.6,0.0342,HB,surge,2023-10-04,True,77.4472,47.981,A,A,False
SKU-02186,Anti-Aging SPF 30 Sunscreen,Health & Beauty,Skincare,824333364139,EA,48,0.33,2.2,4.2,7.1,0.038,HB,surge,2025-03-10,True,1.1299,0.7,B,B,False
SKU-02187,Brightening Eye Cream,Health & Beauty,Skincare,323904610922,EA,12,1.17,2.4,2.3,3.5,0.0112,HB,surge,2025-02-26,True,1.2739,0.7892,B,B,False
SKU-02188,Hydrating Sheet Mask,Health & Beauty,Skincare,075222476705,EA,24,0.13,4.8,4.7,2.1,0.0274,HB,surge,2024-09-27,True,0.8056,0.4991,B,C,True
SKU-02189,Hydrating Toner,Health & Beauty,Skincare,928780466662,EA,24,0.11,6.4,3.4,4.5,0.0567,HB,surge,2023-11-03,True,1.2496,0.7742,B,B,False
SKU-02190,Gentle Eye Cream,Health & Beauty,Skincare,007346230751,EA,24,0.67,5.5,4.6,5.3,0.0776,HB,surge,2024-12-05,True,0.7297,0.4521,C,C,False
SKU-02191,Ultra Sheet Mask,Health & Beauty,Skincare,139978837719,EA,12,0.35,7.3,3.7,5.1,0.0797,HB,surge,2024-05-20,True,7.4242,4.5995,A,A,False
SKU-02192,Gentle Eye Cream,Health & Beauty,Skincare,252223966003,EA,48,0.46,5.3,2.6,6.6,0.0526,HB,surge,2025-05-03,True,1.3296,0.8237,B,B,False
SKU-02193,Anti-Aging Eye Cream,Health & Beauty,Skincare,609683180110,EA,24,1.0,2.7,1.3,6.7,0.0136,HB,surge,2024-08-27,True,1.1443,0.7089,B,B,False
SKU-02194,Daily Sheet Mask,Health & Beauty,Skincare,016222888028,EA,24,1.13,7.0,2.1,3.2,0.0272,HB,surge,2025-04-03,True,2.1719,1.3455,B,B,False
SKU-02195,Gentle Toner,Health & Beauty,Skincare,829897596842,EA,24,1.01,4.6,1.3,6.8,0.0235,HB,surge,2024-01-29,True,1.4701,0.9108,B,B,False
SKU-02196,Anti-Aging Exfoliant,Health & Beauty,Skincare,264310693863,EA,24,0.87,3.9,3.2,3.4,0.0246,HB,surge,2024-12-21,True,1.5399,0.954,B,B,False
SKU-02197,Reviving Toner,Health & Beauty,Skincare,821270230581,EA,48,0.91,3.3,3.4,6.7,0.0435,HB,surge,2022-05-02,True,1.7538,1.0865,B,B,False
SKU-02198,Daily Exfoliant,Health & Beauty,Skincare,237531423191,EA,6,0.89,3.2,3.1,4.3,0.0247,HB,surge,2023-04-16,True,0.9017,0.5587,B,C,True
SKU-02199,Hydrating Cleanser,Health & Beauty,Skincare,828830610956,EA,48,1.2,5.9,4.9,5.5,0.092,HB,surge,2022-05-31,True,7.174,4.4446,A,A,False
SKU-02200,Brightening Serum,Health & Beauty,Skincare,184466482880,EA,24,0.25,6.6,1.9,4.1,0.0298,HB,surge,2024-11-17,True,0.7692,0.4766,B,C,True
SKU-02201,Brightening Toner,Health & Beauty,Skincare,500954175272,EA,24,1.11,5.4,2.9,2.4,0.0217,HB,surge,2023-08-05,True,0.9697,0.6008,B,C,True
SKU-02202,Hydrating Exfoliant,Health & Beauty,Skincare,406335809650,EA,24,1.06,3.7,2.3,5.3,0.0261,HB,surge,2023-01-30,True,32.4541,20.1063,A,A,False
SKU-02203,Anti-Aging Toner,Health & Beauty,Skincare,136480974004,EA,24,0.98,7.0,3.7,5.4,0.0809,HB,surge,2023-10-07,True,0.9589,0.594,B,C,True
SKU-02204,Ultra Exfoliant,Health & Beauty,Skincare,192602585092,EA,12,0.82,4.1,2.8,5.5,0.0365,HB,surge,2025-01-15,True,6.708,4.1558,A,A,False
SKU-02205,Gentle Moisturizer,Health & Beauty,Skincare,650255579514,EA,12,0.59,5.8,3.1,6.9,0.0718,HB,surge,2023-09-10,True,1.9998,1.2389,B,B,False
SKU-02206,Gentle Serum,Health & Beauty,Skincare,903748364449,EA,24,0.7,3.9,4.4,3.2,0.0318,HB,surge,2024-03-14,True,1.2003,0.7436,B,B,False
SKU-02207,Gentle Sheet Mask,Health & Beauty,Skincare,890261641557,EA,24,0.55,5.5,2.7,5.3,0.0455,HB,surge,2022-04-30,True,0.8475,0.525,B,C,True
SKU-02208,Ultra Exfoliant,Health & Beauty,Skincare,134721114433,EA,12,0.86,7.9,2.0,3.3,0.0302,HB,surge,2023-04-26,True,1.3675,0.8472,B,B,False
SKU-02209,Gentle Exfoliant,Health & Beauty,Skincare,429395951648,EA,12,1.08,2.8,3.2,2.5,0.013,HB,surge,2024-10-14,True,7.8518,4.8644,A,A,False
SKU-02210,Hydrating Toner,Health & Beauty,Skincare,501022324908,EA,12,0.92,6.0,1.3,4.1,0.0185,HB,surge,2023-07-15,True,1.3713,0.8496,B,B,False
SKU-02211,Hydrating Sheet Mask,Health & Beauty,Skincare,964977609712,EA,12,0.91,8.0,2.6,5.1,0.0614,HB,surge,2024-07-27,True,3.4248,2.1218,A,B,True
SKU-02212,Hydrating Cleanser,Health & Beauty,Skincare,277108544560,EA,12,0.7,6.2,1.6,3.9,0.0224,HB,surge,2022-05-01,True,1.1295,0.6998,B,B,False
SKU-02213,Reviving Eye Cream,Health & Beauty,Skincare,016568955990,EA,24,1.1,3.1,3.7,6.8,0.0451,HB,surge,2022-06-11,True,4.0185,2.4896,A,B,True
SKU-02214,Brightening Toner,Health & Beauty,Skincare,784183770406,EA,24,1.17,2.9,2.7,5.7,0.0258,HB,surge,2023-08-05,True,0.7392,0.458,C,C,False
SKU-02215,Ultra Eye Cream,Health & Beauty,Skincare,995186183720,EA,12,1.17,2.8,4.8,5.4,0.042,HB,surge,2023-12-09,True,1.8272,1.132,B,B,False
SKU-02216,Daily Cleanser,Health & Beauty,Skincare,360132236178,EA,48,0.23,2.9,3.8,7.7,0.0491,HB,surge,2024-10-06,True,1.994,1.2353,B,B,False
SKU-02217,Daily Serum,Health & Beauty,Skincare,756095642622,EA,24,0.24,6.4,1.5,4.5,0.025,HB,surge,2024-03-30,True,1.0064,0.6235,B,C,True
SKU-02218,Daily Toner,Health & Beauty,Skincare,611099243552,EA,24,0.83,2.2,1.5,3.7,0.0071,HB,surge,2025-05-13,True,3.3343,2.0657,A,B,True
SKU-02219,Gentle Moisturizer,Health & Beauty,Skincare,015763203330,EA,12,0.93,6.3,4.9,2.1,0.0375,HB,surge,2022-09-15,True,6.9544,4.3085,A,A,False
SKU-02220,Brightening Exfoliant,Health & Beauty,Skincare,566755095216,EA,24,1.06,5.8,2.5,6.6,0.0554,HB,surge,2022-10-19,True,0.7798,0.4831,B,C,True
SKU-02221,Ultra Moisturizer,Health & Beauty,Skincare,229661546928,EA,24,1.08,7.7,2.6,6.2,0.0718,HB,surge,2023-10-19,True,1.7298,1.0717,B,B,False
SKU-02222,Anti-Aging Serum,Health & Beauty,Skincare,396430172043,EA,48,0.26,4.4,1.6,2.4,0.0098,HB,surge,2024-08-25,True,1.6696,1.0344,B,B,False
SKU-02223,Anti-Aging Moisturizer,Health & Beauty,Skincare,289998793908,EA,12,0.28,5.2,3.9,4.9,0.0575,HB,surge,2024-06-13,True,1.8683,1.1574,B,B,False
SKU-02224,Gentle Sheet Mask,Health & Beauty,Skincare,866887162014,EA,48,0.29,6.4,4.4,6.9,0.1124,HB,surge,2025-04-12,True,0.7601,0.4709,C,C,False
SKU-02225,Daily Moisturizer,Health & Beauty,Skincare,048611489455,EA,12,0.2,5.2,1.2,7.5,0.0271,HB,surge,2023-04-24,True,0.7295,0.452,C,C,False
SKU-02226,Reviving Sheet Mask,Health & Beauty,Skincare,535983420313,EA,6,0.69,5.4,4.0,6.8,0.085,HB,surge,2024-05-16,True,1.1272,0.6984,B,B,False
SKU-02227,Brightening Serum,Health & Beauty,Skincare,966044833607,EA,6,1.03,5.4,4.9,2.5,0.0383,HB,surge,2024-08-16,True,0.8255,0.5114,B,C,True
SKU-02228,Hydrating Exfoliant,Health & Beauty,Skincare,955809436997,EA,12,0.31,4.5,2.0,6.1,0.0318,HB,surge,2024-11-28,True,0.9173,0.5683,B,C,True
SKU-02229,Reviving Exfoliant,Health & Beauty,Skincare,581778435916,EA,12,1.02,4.9,3.8,6.2,0.0668,HB,surge,2022-11-28,True,4.6617,2.888,A,A,False
SKU-02230,Gentle Eye Cream,Health & Beauty,Skincare,494754427503,EA,12,1.04,2.7,2.3,7.0,0.0252,HB,surge,2022-07-20,True,0.8052,0.4989,B,C,True
SKU-02231,Daily Serum,Health & Beauty,Skincare,269245041317,EA,48,0.72,4.4,3.0,7.6,0.0581,HB,surge,2024-07-12,True,1.3875,0.8596,B,B,False
SKU-02232,Anti-Aging Serum,Health & Beauty,Skincare,166142375950,EA,24,0.64,4.6,2.9,5.4,0.0417,HB,surge,2025-02-25,True,22.2724,13.7985,A,A,False
SKU-02233,Ultra Exfoliant,Health & Beauty,Skincare,016129925522,EA,12,1.13,2.9,4.9,7.0,0.0576,HB,surge,2023-06-19,True,0.7423,0.4598,C,C,False
SKU-02234,Anti-Aging Toner,Health & Beauty,Skincare,763237661069,EA,12,1.02,5.9,1.2,5.6,0.0229,HB,surge,2023-12-17,True,1.3031,0.8073,B,B,False
SKU-02235,Brightening Serum,Health & Beauty,Skincare,421766515747,EA,12,0.36,2.5,2.5,3.8,0.0137,HB,surge,2023-09-28,True,0.7126,0.4415,C,C,False
SKU-02236,Reviving Eye Cream,Health & Beauty,Skincare,531430556977,EA,24,1.2,3.7,1.2,2.2,0.0057,HB,surge,2023-03-27,True,3.9996,2.4779,A,B,True
SKU-02237,Anti-Aging Serum,Health & Beauty,Skincare,038085348152,EA,24,0.83,6.4,3.0,4.4,0.0489,HB,surge,2022-11-12,True,4.1863,2.5936,A,B,True
SKU-02238,Ultra Moisturizer,Health & Beauty,Skincare,074062995446,EA,48,0.38,4.6,1.6,3.0,0.0128,HB,surge,2023-05-03,True,1.3416,0.8312,B,B,False
SKU-02239,Daily SPF 30 Sunscreen,Health & Beauty,Skincare,026681115514,EA,6,0.32,4.2,2.6,3.4,0.0215,HB,surge,2023-06-06,True,0.8699,0.539,B,C,True
SKU-02240,Hydrating SPF 30 Sunscreen,Health & Beauty,Skincare,889340138458,EA,12,0.13,6.2,4.4,5.1,0.0805,HB,surge,2024-04-25,True,4.3632,2.7032,A,A,False
SKU-02241,Anti-Aging Toner,Health & Beauty,Skincare,737911570519,EA,24,0.45,7.3,2.0,5.9,0.0498,HB,surge,2022-03-15,True,1.5946,0.9879,B,B,False
SKU-02242,Brightening SPF 30 Sunscreen,Health & Beauty,Skincare,261847239153,EA,12,0.97,2.6,2.9,7.1,0.031,HB,surge,2023-02-27,True,17.5653,10.8823,A,A,False
SKU-02243,Hydrating Serum,Health & Beauty,Skincare,843435119738,EA,24,0.63,2.3,4.0,2.3,0.0122,HB,surge,2023-02-25,True,2.4498,1.5177,B,B,False
SKU-02244,Reviving Cleanser,Health & Beauty,Skincare,173199252864,EA,48,1.15,3.5,1.6,2.4,0.0078,HB,surge,2023-01-13,True,3.0755,1.9054,A,B,True
SKU-02245,Brightening SPF 30 Sunscreen,Health & Beauty,Skincare,885727929040,EA,12,0.59,5.2,4.1,3.4,0.0419,HB,surge,2023-04-25,True,1.0067,0.6237,B,C,True
SKU-02246,Reviving SPF 30 Sunscreen,Health & Beauty,Skincare,074243920888,EA,48,0.27,8.0,4.8,2.2,0.0489,HB,surge,2025-04-04,True,1.2482,0.7733,B,B,False
