receipt_id,po_number,receipt_date,receipt_time,sku_id,expected_qty,received_qty,variance_qty,putaway_location,putaway_timestamp,associate_id,condition
RCPT-114898,PO-50029,2025-04-11,06:45:00,SKU-02382,12,14,2,B-01L-003-1-B,2025-04-11 09:44:00,RCV-006,NEW
RCPT-114881,PO-50029,2025-04-11,09:30:00,SKU-02460,12,14,2,A-02L-019-2-A,2025-04-11 12:09:00,RCV-002,NEW
RCPT-114934,PO-50029,2025-04-11,06:37:00,SKU-00230,12,14,2,C-04R-006-1-B,2025-04-11 08:45:00,RCV-001,NEW
RCPT-114866,PO-50029,2025-04-11,07:52:00,SKU-02609,1965,1963,-2,C-01R-013-1-B,2025-04-11 10:11:00,RCV-003,NEW
RCPT-115074,PO-50030,2025-04-12,11:52:00,SKU-02542,12,13,1,B-02L-020-1-B,2025-04-12 13:25:00,RCV-007,NEW
RCPT-115027,PO-50030,2025-04-12,07:09:00,SKU-01387,30,29,-1,A-04L-002-1-A,2025-04-12 08:34:00,RCV-002,NEW
RCPT-115075,PO-50030,2025-04-12,06:24:00,SKU-02624,707,708,1,A-02R-022-1-A,2025-04-12 08:32:00,RCV-008,NEW
RCPT-115044,PO-50030,2025-04-12,10:25:00,SKU-02407,143,145,2,A-01L-004-2-A,2025-04-12 13:20:00,RCV-006,NEW
RCPT-115080,PO-50030,2025-04-12,09:37:00,SKU-02138,45,44,-1,C-02R-024-4-B,2025-04-12 12:16:00,RCV-002,NEW
RCPT-114946,PO-50030,2025-04-12,07:09:00,SKU-04425,75,73,-2,A-01L-019-1-B,2025-04-12 08:29:00,RCV-006,NEW
RCPT-115071,PO-50030,2025-04-12,08:39:00,SKU-03825,309,308,-1,B-01R-003-2-A,2025-04-12 10:00:00,RCV-003,NEW
RCPT-115054,PO-50030,2025-04-12,11:55:00,SKU-00937,12,14,2,D-03L-009-1-A,2025-04-12 14:40:00,RCV-002,NEW
RCPT-114937,PO-50030,2025-04-12,12:55:00,SKU-04370,936,935,-1,A-02R-026-5-A,2025-04-12 13:47:00,RCV-004,NEW
RCPT-115062,PO-50030,2025-04-12,10:51:00,SKU-02104,1973,1971,-2,B-01R-002-1-A,2025-04-12 12:08:00,RCV-008,NEW
RCPT-114969,PO-50030,2025-04-12,09:19:00,SKU-03241,12,11,-1,B-01L-022-3-A,2025-04-12 10:11:00,RCV-004,NEW
RCPT-115104,PO-50030,2025-04-12,11:35:00,SKU-03435,12,12,0,C-01R-004-3-A,2025-04-12 13:59:00,RCV-007,NEW
RCPT-114962,PO-50030,2025-04-12,06:37:00,SKU-02252,169,168,-1,B-02R-025-2-A,2025-04-12 07:40:00,RCV-008,NEW
RCPT-114994,PO-50030,2025-04-12,10:36:00,SKU-00076,63,65,2,C-03R-008-3-B,2025-04-12 11:41:00,RCV-003,NEW
RCPT-115076,PO-50030,2025-04-12,08:30:00,SKU-02149,13,13,0,C-02R-021-5-A,2025-04-12 09:33:00,RCV-005,NEW
RCPT-115108,PO-50030,2025-04-12,12:37:00,SKU-02420,363,362,-1,B-01L-005-4-B,2025-04-12 14:52:00,RCV-006,NEW
RCPT-115026,PO-50030,2025-04-12,07:52:00,SKU-04932,283,284,1,A-02R-018-5-A,2025-04-12 10:39:00,RCV-004,NEW
RCPT-115098,PO-50030,2025-04-12,11:41:00,SKU-04266,14,15,1,C-02L-002-2-B,2025-04-12 14:14:00,RCV-006,NEW
RCPT-115006,PO-50030,2025-04-12,08:02:00,SKU-00838,755,753,-2,A-03L-009-1-B,2025-04-12 10:52:00,RCV-004,NEW
RCPT-114990,PO-50030,2025-04-12,06:10:00,SKU-03153,46,45,-1,A-01L-006-5-B,2025-04-12 08:47:00,RCV-005,NEW
RCPT-115059,PO-50030,2025-04-12,06:11:00,SKU-03057,74,72,-2,C-01R-026-4-B,2025-04-12 07:15:00,RCV-001,NEW
RCPT-114964,PO-50030,2025-04-12,09:48:00,SKU-02163,257,256,-1,A-02R-006-3-A,2025-04-12 11:23:00,RCV-005,NEW
RCPT-115105,PO-50030,2025-04-12,07:52:00,SKU-00037,549,551,2,A-03L-004-3-A,2025-04-12 10:32:00,RCV-002,NEW
RCPT-114941,PO-50030,2025-04-12,08:00:00,SKU-01204,2660,2661,1,A-03R-016-1-B,2025-04-12 09:52:00,RCV-006,NEW
RCPT-114938,PO-50030,2025-04-12,10:00:00,SKU-01721,1632,1631,-1,A-04L-015-4-B,2025-04-12 11:10:00,RCV-007,NEW
RCPT-115040,PO-50030,2025-04-12,11:09:00,SKU-02085,637,635,-2,D-02R-008-1-A,2025-04-12 13:38:00,RCV-006,NEW
RCPT-114956,PO-50030,2025-04-12,11:51:00,SKU-03791,12,14,2,D-01L-026-4-B,2025-04-12 12:53:00,RCV-001,NEW
RCPT-115030,PO-50030,2025-04-12,11:51:00,SKU-02873,16,15,-1,C-01R-009-3-A,2025-04-12 14:32:00,RCV-001,NEW
RCPT-115009,PO-50030,2025-04-12,09:13:00,SKU-04772,12,10,-2,D-01L-021-3-A,2025-04-12 10:39:00,RCV-006,NEW
RCPT-115031,PO-50030,2025-04-12,10:56:00,SKU-01722,12,10,-2,C-04R-004-4-B,2025-04-12 11:40:00,RCV-002,NEW
RCPT-114968,PO-50030,2025-04-12,12:36:00,SKU-04457,1511,1510,-1,A-01L-020-2-B,2025-04-12 14:04:00,RCV-007,NEW
RCPT-115066,PO-50030,2025-04-12,06:39:00,SKU-01557,32,34,2,A-03R-013-1-B,2025-04-12 07:11:00,RCV-004,NEW
RCPT-115045,PO-50030,2025-04-12,10:59:00,SKU-04814,243,244,1,B-02R-017-4-A,2025-04-12 13:44:00,RCV-001,NEW
RCPT-114950,PO-50030,2025-04-12,07:54:00,SKU-02660,28,26,-2,D-01L-004-3-B,2025-04-12 09:27:00,RCV-008,NEW
RCPT-115014,PO-50030,2025-04-12,09:49:00,SKU-00872,3302,3304,2,A-04L-005-1-A,2025-04-12 12:24:00,RCV-003,NEW
RCPT-115060,PO-50030,2025-04-12,08:04:00,SKU-02913,405,406,1,B-01L-015-2-B,2025-04-12 10:20:00,RCV-005,NEW
RCPT-115120,PO-50030,2025-04-14,11:12:00,SKU-04542,351,351,0,C-02L-018-4-A,2025-04-14 12:35:00,RCV-003,NEW
RCPT-115262,PO-50030,2025-04-14,11:56:00,SKU-01304,225,224,-1,B-03L-005-4-A,2025-04-14 14:51:00,RCV-008,NEW
RCPT-115217,PO-50030,2025-04-14,08:04:00,SKU-03774,98,98,0,B-02L-023-2-A,2025-04-14 08:46:00,RCV-008,NEW
RCPT-115232,PO-50030,2025-04-14,10:05:00,SKU-01961,12,12,0,E-04R-005-2-A,2025-04-14 12:20:00,RCV-008,NEW
RCPT-115259,PO-50030,2025-04-14,11:19:00,SKU-04291,12,10,-2,E-02L-013-2-B,2025-04-14 12:08:00,RCV-004,NEW
RCPT-115208,PO-50030,2025-04-14,11:11:00,SKU-01331,1118,1116,-2,A-03R-003-4-B,2025-04-14 12:48:00,RCV-008,NEW
RCPT-115136,PO-50030,2025-04-14,06:45:00,SKU-02191,53,53,0,A-01L-014-2-B,2025-04-14 07:43:00,RCV-007,NEW
RCPT-115225,PO-50030,2025-04-14,08:36:00,SKU-01428,290,290,0,A-03L-006-4-A,2025-04-14 10:41:00,RCV-001,NEW
RCPT-115164,PO-50030,2025-04-14,09:10:00,SKU-04563,185,186,1,A-02L-022-4-B,2025-04-14 10:22:00,RCV-008,NEW
RCPT-115159,PO-50030,2025-04-14,07:43:00,SKU-01552,630,630,0,A-04R-001-1-B,2025-04-14 08:42:00,RCV-002,NEW
RCPT-115144,PO-50030,2025-04-14,08:38:00,SKU-01170,881,879,-2,A-03L-002-3-B,2025-04-14 09:10:00,RCV-002,NEW
RCPT-115142,PO-50030,2025-04-14,12:00:00,SKU-03727,6617,6616,-1,B-02R-023-4-A,2025-04-14 13:27:00,RCV-003,NEW
RCPT-115213,PO-50030,2025-04-14,06:18:00,SKU-00458,12,11,-1,D-03L-020-4-B,2025-04-14 07:12:00,RCV-007,DAMAGED
RCPT-115109,PO-50030,2025-04-14,08:08:00,SKU-00037,988,988,0,A-03L-004-3-A,2025-04-14 09:06:00,RCV-001,NEW
RCPT-115211,PO-50030,2025-04-14,10:08:00,SKU-04744,20,19,-1,C-01L-020-2-A,2025-04-14 10:47:00,RCV-005,NEW
RCPT-115157,PO-50030,2025-04-14,08:30:00,SKU-02172,12,11,-1,B-01L-024-5-B,2025-04-14 10:26:00,RCV-005,NEW
RCPT-115199,PO-50030,2025-04-14,11:20:00,SKU-01379,12,11,-1,B-04R-020-4-B,2025-04-14 13:55:00,RCV-007,NEW
RCPT-115115,PO-50030,2025-04-14,12:16:00,SKU-01339,96,98,2,B-04R-005-2-A,2025-04-14 12:50:00,RCV-006,NEW
RCPT-115118,PO-50030,2025-04-14,08:14:00,SKU-04865,1175,1173,-2,A-01R-011-4-B,2025-04-14 09:43:00,RCV-007,NEW
RCPT-115239,PO-50030,2025-04-14,09:42:00,SKU-04787,12,12,0,D-01L-006-2-A,2025-04-14 12:21:00,RCV-007,NEW
RCPT-115214,PO-50030,2025-04-14,08:45:00,SKU-00540,14,15,1,B-03R-017-1-A,2025-04-14 09:58:00,RCV-005,NEW
RCPT-115139,PO-50030,2025-04-14,09:43:00,SKU-02609,1534,1532,-2,C-01R-013-1-B,2025-04-14 12:03:00,RCV-008,NEW
RCPT-115148,PO-50030,2025-04-14,11:42:00,SKU-04608,1687,1687,0,A-02L-025-1-B,2025-04-14 14:08:00,RCV-003,NEW
RCPT-115191,PO-50030,2025-04-14,07:27:00,SKU-04528,713,714,1,B-02R-014-3-B,2025-04-14 09:38:00,RCV-001,NEW
RCPT-115185,PO-50030,2025-04-14,08:56:00,SKU-01282,12,14,2,C-03R-015-4-A,2025-04-14 11:09:00,RCV-002,NEW
RCPT-115182,PO-50030,2025-04-14,10:44:00,SKU-02509,689,687,-2,B-01L-020-5-A,2025-04-14 13:20:00,RCV-001,NEW
RCPT-115171,PO-50030,2025-04-14,09:28:00,SKU-02686,17,19,2,B-02R-003-3-B,2025-04-14 11:47:00,RCV-003,NEW
RCPT-115230,PO-50030,2025-04-14,11:03:00,SKU-01268,12,14,2,C-04L-002-2-B,2025-04-14 12:50:00,RCV-004,NEW
RCPT-115220,PO-50030,2025-04-14,11:50:00,SKU-02027,12,12,0,E-02R-006-5-A,2025-04-14 14:31:00,RCV-002,NEW
RCPT-115218,PO-50030,2025-04-14,11:42:00,SKU-02738,28,28,0,B-02L-024-3-A,2025-04-14 13:02:00,RCV-001,NEW
RCPT-115264,PO-50030,2025-04-14,09:25:00,SKU-02045,376,375,-1,B-01R-025-3-A,2025-04-14 11:39:00,RCV-005,NEW
RCPT-115243,PO-50030,2025-04-14,11:14:00,SKU-00150,39,37,-2,B-03L-004-2-A,2025-04-14 13:13:00,RCV-006,NEW
RCPT-115224,PO-50030,2025-04-14,07:11:00,SKU-01775,51,49,-2,B-03R-006-4-B,2025-04-14 09:13:00,RCV-008,NEW
RCPT-115219,PO-50030,2025-04-14,12:21:00,SKU-02699,544,545,1,C-01L-007-2-B,2025-04-14 14:45:00,RCV-003,NEW
RCPT-115163,PO-50030,2025-04-14,06:28:00,SKU-02185,712,711,-1,C-01R-009-4-B,2025-04-14 08:05:00,RCV-001,NEW
RCPT-115330,PO-50030,2025-04-15,11:01:00,SKU-04608,1463,1461,-2,A-02L-025-1-B,2025-04-15 11:39:00,RCV-003,NEW
RCPT-115278,PO-50030,2025-04-15,10:47:00,SKU-02513,12,13,1,D-01R-014-1-B,2025-04-15 13:42:00,RCV-007,NEW
RCPT-115267,PO-50030,2025-04-15,09:47:00,SKU-00412,29,27,-2,D-03R-006-4-B,2025-04-15 12:23:00,RCV-007,NEW
RCPT-115342,PO-50030,2025-04-15,10:51:00,SKU-02289,12,10,-2,D-01L-001-1-A,2025-04-15 12:37:00,RCV-006,NEW
RCPT-115335,PO-50030,2025-04-15,10:14:00,SKU-02789,64,63,-1,A-01L-003-2-A,2025-04-15 12:11:00,RCV-007,NEW
RCPT-115279,PO-50030,2025-04-15,09:06:00,SKU-02140,446,446,0,B-01R-020-2-B,2025-04-15 09:51:00,RCV-006,NEW
RCPT-115337,PO-50030,2025-04-15,09:54:00,SKU-03727,5772,5771,-1,B-02R-023-4-A,2025-04-15 12:27:00,RCV-007,NEW
RCPT-115274,PO-50030,2025-04-15,12:48:00,SKU-04844,19,19,0,C-02L-001-5-B,2025-04-15 14:46:00,RCV-006,NEW
RCPT-115325,PO-50030,2025-04-15,12:11:00,SKU-02691,13,14,1,D-02R-015-4-A,2025-04-15 12:52:00,RCV-002,NEW
RCPT-115308,PO-50030,2025-04-15,10:48:00,SKU-04775,492,494,2,A-02R-001-5-B,2025-04-15 12:43:00,RCV-001,NEW
RCPT-115333,PO-50030,2025-04-15,07:09:00,SKU-04894,55,53,-2,A-02R-007-5-B,2025-04-15 09:42:00,RCV-006,NEW
RCPT-115321,PO-50030,2025-04-15,10:02:00,SKU-02046,24,26,2,D-01R-010-1-B,2025-04-15 11:41:00,RCV-008,NEW
RCPT-115326,PO-50030,2025-04-15,10:49:00,SKU-03881,1308,1308,0,B-02R-002-4-A,2025-04-15 12:11:00,RCV-005,NEW
RCPT-115361,PO-50030,2025-04-15,10:14:00,SKU-01361,12,10,-2,D-04R-011-3-B,2025-04-15 11:49:00,RCV-008,NEW
RCPT-115293,PO-50030,2025-04-15,12:03:00,SKU-02050,538,539,1,C-02L-007-1-A,2025-04-15 13:59:00,RCV-007,NEW
RCPT-115292,PO-50030,2025-04-15,11:41:00,SKU-04113,16,16,0,B-01L-020-3-A,2025-04-15 14:24:00,RCV-003,NEW
RCPT-115299,PO-50030,2025-04-15,11:12:00,SKU-02104,2486,2486,0,B-01R-002-1-A,2025-04-15 12:39:00,RCV-007,NEW
RCPT-115273,PO-50030,2025-04-15,09:20:00,SKU-03410,12,11,-1,E-02L-022-3-A,2025-04-15 11:12:00,RCV-004,NEW
RCPT-115322,PO-50030,2025-04-15,07:37:00,SKU-02085,728,727,-1,D-02R-008-1-A,2025-04-15 08:12:00,RCV-008,NEW
RCPT-115396,PO-50030,2025-04-15,08:54:00,SKU-00457,19,21,2,D-04L-013-1-B,2025-04-15 11:52:00,RCV-004,NEW
RCPT-115276,PO-50030,2025-04-15,09:40:00,SKU-01054,51,52,1,B-03R-017-2-B,2025-04-15 12:28:00,RCV-001,NEW
RCPT-115356,PO-50030,2025-04-15,08:22:00,SKU-04917,75,77,2,B-01L-025-4-A,2025-04-15 09:15:00,RCV-005,NEW
RCPT-115287,PO-50030,2025-04-15,11:51:00,SKU-02366,3522,3520,-2,A-01R-020-4-A,2025-04-15 14:33:00,RCV-007,NEW
RCPT-115294,PO-50030,2025-04-15,06:16:00,SKU-02243,33,31,-2,D-02R-010-4-A,2025-04-15 08:56:00,RCV-001,NEW
RCPT-115365,PO-50030,2025-04-15,10:04:00,SKU-02125,1416,1414,-2,A-01R-020-2-B,2025-04-15 12:24:00,RCV-008,NEW
RCPT-115362,PO-50030,2025-04-15,11:06:00,SKU-00660,12,11,-1,C-03L-004-2-A,2025-04-15 13:51:00,RCV-006,NEW
RCPT-115336,PO-50030,2025-04-15,12:25:00,SKU-04297,98,96,-2,B-01L-002-3-A,2025-04-15 14:11:00,RCV-005,NEW
RCPT-115272,PO-50030,2025-04-15,12:47:00,SKU-02510,12,14,2,C-01R-009-2-B,2025-04-15 15:14:00,RCV-006,NEW
RCPT-115281,PO-50030,2025-04-15,10:06:00,SKU-02893,178,177,-1,B-01L-026-2-B,2025-04-15 12:17:00,RCV-005,NEW
RCPT-115314,PO-50030,2025-04-15,06:53:00,SKU-02688,46,46,0,D-02R-012-4-A,2025-04-15 08:17:00,RCV-003,NEW
RCPT-115389,PO-50030,2025-04-15,10:05:00,SKU-00707,12,12,0,D-04R-003-2-B,2025-04-15 11:29:00,RCV-008,NEW
RCPT-115405,PO-50031,2025-04-16,11:06:00,SKU-02364,13,12,-1,C-02L-018-3-B,2025-04-16 13:17:00,RCV-002,NEW
RCPT-115468,PO-50031,2025-04-16,12:46:00,SKU-02105,117,119,2,A-01R-009-2-A,2025-04-16 15:23:00,RCV-002,NEW
RCPT-115399,PO-50031,2025-04-16,11:34:00,SKU-02158,54,55,1,B-02R-003-5-A,2025-04-16 12:13:00,RCV-005,NEW
RCPT-115499,PO-50031,2025-04-16,11:18:00,SKU-00929,12,13,1,B-04R-019-4-B,2025-04-16 11:53:00,RCV-003,NEW
RCPT-115505,PO-50031,2025-04-16,11:38:00,SKU-01966,78,76,-2,A-04R-005-2-B,2025-04-16 12:55:00,RCV-007,NEW
RCPT-115430,PO-50031,2025-04-16,07:36:00,SKU-01831,12,10,-2,E-03R-020-3-B,2025-04-16 09:21:00,RCV-003,NEW
RCPT-115518,PO-50031,2025-04-16,11:41:00,SKU-03504,12,11,-1,D-01L-002-1-B,2025-04-16 14:18:00,RCV-002,NEW
RCPT-115455,PO-50031,2025-04-16,12:02:00,SKU-02303,12,12,0,C-01R-022-3-A,2025-04-16 13:31:00,RCV-007,NEW
RCPT-115501,PO-50031,2025-04-16,12:58:00,SKU-04091,15,17,2,B-01R-020-2-A,2025-04-16 14:15:00,RCV-004,NEW
RCPT-115471,PO-50031,2025-04-16,08:20:00,SKU-01407,38,38,0,A-04L-005-1-B,2025-04-16 09:23:00,RCV-004,NEW
RCPT-115419,PO-50031,2025-04-16,12:03:00,SKU-00492,12,14,2,D-03R-003-1-B,2025-04-16 15:00:00,RCV-006,NEW
RCPT-115459,PO-50031,2025-04-16,06:38:00,SKU-00553,53,52,-1,A-04L-016-4-B,2025-04-16 07:11:00,RCV-005,NEW
RCPT-115480,PO-50031,2025-04-16,11:44:00,SKU-04721,12,14,2,D-01R-002-5-B,2025-04-16 14:12:00,RCV-004,NEW
RCPT-115435,PO-50031,2025-04-16,11:05:00,SKU-01858,47,48,1,B-03R-018-2-B,2025-04-16 11:43:00,RCV-005,NEW
RCPT-115431,PO-50031,2025-04-16,12:38:00,SKU-02584,151,153,2,A-02L-003-1-B,2025-04-16 15:32:00,RCV-001,NEW
RCPT-115436,PO-50031,2025-04-16,11:48:00,SKU-02913,466,464,-2,B-01L-015-2-B,2025-04-16 14:37:00,RCV-008,NEW
RCPT-115403,PO-50031,2025-04-16,12:49:00,SKU-02859,611,611,0,A-01L-018-3-A,2025-04-16 15:44:00,RCV-007,NEW
RCPT-115484,PO-50031,2025-04-16,06:31:00,SKU-00942,77,75,-2,A-04R-009-4-B,2025-04-16 07:59:00,RCV-008,NEW
RCPT-115428,PO-50031,2025-04-16,09:56:00,SKU-02140,653,653,0,B-01R-020-2-B,2025-04-16 10:45:00,RCV-003,NEW
RCPT-115503,PO-50031,2025-04-16,12:08:00,SKU-01532,151,152,1,B-03R-008-1-A,2025-04-16 14:51:00,RCV-002,NEW
RCPT-115413,PO-50031,2025-04-16,10:19:00,SKU-02374,12,11,-1,B-01R-001-2-A,2025-04-16 11:49:00,RCV-004,NEW
RCPT-115415,PO-50031,2025-04-16,10:21:00,SKU-02272,938,936,-2,A-02R-002-5-A,2025-04-16 12:43:00,RCV-004,NEW
RCPT-115509,PO-50031,2025-04-16,07:52:00,SKU-01649,12,10,-2,E-04L-011-1-A,2025-04-16 09:04:00,RCV-006,NEW
RCPT-115411,PO-50031,2025-04-16,08:16:00,SKU-02125,3529,3527,-2,A-01R-020-2-B,2025-04-16 09:52:00,RCV-004,NEW
RCPT-115443,PO-50031,2025-04-16,10:31:00,SKU-00910,144,145,1,B-04R-014-3-A,2025-04-16 12:27:00,RCV-005,NEW
RCPT-115526,PO-50031,2025-04-16,07:28:00,SKU-04638,12,10,-2,C-01L-007-3-A,2025-04-16 09:21:00,RCV-006,NEW
RCPT-115404,PO-50031,2025-04-16,10:54:00,SKU-02681,2065,2065,0,A-01R-018-4-B,2025-04-16 11:39:00,RCV-008,NEW
RCPT-115487,PO-50031,2025-04-16,07:27:00,SKU-00411,56,57,1,C-03L-008-4-A,2025-04-16 10:24:00,RCV-003,NEW
RCPT-115462,PO-50031,2025-04-16,12:53:00,SKU-01033,102,103,1,C-03R-010-1-A,2025-04-16 13:40:00,RCV-001,NEW
RCPT-115498,PO-50031,2025-04-16,06:24:00,SKU-04015,93,94,1,A-02R-020-1-B,2025-04-16 08:14:00,RCV-007,NEW
RCPT-115508,PO-50031,2025-04-16,07:30:00,SKU-03138,14,14,0,A-01L-012-4-B,2025-04-16 09:52:00,RCV-006,NEW
RCPT-115483,PO-50031,2025-04-16,07:02:00,SKU-03197,17,17,0,A-01R-017-4-A,2025-04-16 08:06:00,RCV-006,NEW
RCPT-115659,PO-50031,2025-04-17,10:22:00,SKU-03893,12,13,1,B-01L-014-5-A,2025-04-17 12:35:00,RCV-002,NEW
RCPT-115643,PO-50031,2025-04-17,12:13:00,SKU-04975,41,42,1,A-02L-004-4-B,2025-04-17 13:30:00,RCV-002,NEW
RCPT-115621,PO-50031,2025-04-17,08:28:00,SKU-02428,116,116,0,B-01L-024-5-A,2025-04-17 09:29:00,RCV-006,NEW
RCPT-115610,PO-50031,2025-04-17,11:44:00,SKU-04292,125,123,-2,B-02L-008-2-A,2025-04-17 14:04:00,RCV-001,NEW
RCPT-115531,PO-50031,2025-04-17,07:01:00,SKU-02056,35,34,-1,C-01L-006-3-A,2025-04-17 09:55:00,RCV-002,NEW
RCPT-115601,PO-50031,2025-04-17,08:53:00,SKU-01409,12,12,0,C-03L-014-4-A,2025-04-17 11:15:00,RCV-002,DAMAGED
RCPT-115628,PO-50031,2025-04-17,06:41:00,SKU-02747,74,72,-2,A-01R-022-3-A,2025-04-17 09:01:00,RCV-004,NEW
RCPT-115538,PO-50031,2025-04-17,12:34:00,SKU-02185,500,502,2,C-01R-009-4-B,2025-04-17 14:07:00,RCV-006,NEW
RCPT-115544,PO-50031,2025-04-17,09:14:00,SKU-02125,2648,2647,-1,A-01R-020-2-B,2025-04-17 10:30:00,RCV-002,NEW
RCPT-115559,PO-50031,2025-04-17,12:23:00,SKU-03386,77,77,0,A-01R-019-5-A,2025-04-17 14:54:00,RCV-007,NEW
RCPT-115614,PO-50031,2025-04-17,09:37:00,SKU-02937,266,266,0,C-02R-019-5-A,2025-04-17 11:39:00,RCV-002,NEW
RCPT-115590,PO-50031,2025-04-17,08:17:00,SKU-02357,297,295,-2,C-02L-006-2-A,2025-04-17 09:56:00,RCV-005,NEW
RCPT-115535,PO-50031,2025-04-17,11:16:00,SKU-02266,303,303,0,A-01L-021-3-B,2025-04-17 12:19:00,RCV-004,NEW
RCPT-115655,PO-50031,2025-04-17,11:11:00,SKU-03993,61,60,-1,B-02L-018-2-B,2025-04-17 11:54:00,RCV-002,NEW
RCPT-115624,PO-50031,2025-04-17,07:52:00,SKU-01095,14,15,1,C-03R-005-4-A,2025-04-17 10:00:00,RCV-002,NEW
RCPT-115541,PO-50031,2025-04-17,10:55:00,SKU-03369,374,373,-1,D-02L-005-5-B,2025-04-17 13:35:00,RCV-004,NEW
RCPT-115615,PO-50031,2025-04-17,07:23:00,SKU-04448,12,12,0,B-02R-020-4-A,2025-04-17 10:05:00,RCV-008,NEW
RCPT-115595,PO-50031,2025-04-17,10:42:00,SKU-02961,207,208,1,B-02R-006-3-A,2025-04-17 11:37:00,RCV-001,NEW
RCPT-115543,PO-50031,2025-04-17,12:07:00,SKU-02509,1194,1193,-1,B-01L-020-5-A,2025-04-17 12:42:00,RCV-002,NEW
RCPT-115564,PO-50031,2025-04-17,11:05:00,SKU-04538,1206,1206,0,A-01R-001-1-B,2025-04-17 13:22:00,RCV-005,NEW
RCPT-115597,PO-50031,2025-04-17,10:25:00,SKU-03908,35,37,2,A-02R-004-5-B,2025-04-17 11:05:00,RCV-002,NEW
RCPT-115645,PO-50031,2025-04-17,10:37:00,SKU-03821,62,61,-1,A-01R-017-3-A,2025-04-17 11:58:00,RCV-008,NEW
RCPT-115555,PO-50031,2025-04-17,06:17:00,SKU-02681,2076,2078,2,A-01R-018-4-B,2025-04-17 08:41:00,RCV-002,NEW
RCPT-115606,PO-50031,2025-04-17,12:55:00,SKU-02816,110,109,-1,A-02R-004-2-A,2025-04-17 15:33:00,RCV-002,NEW
RCPT-115533,PO-50031,2025-04-17,07:10:00,SKU-02908,3051,3051,0,B-02L-005-3-A,2025-04-17 09:28:00,RCV-007,DAMAGED
RCPT-115637,PO-50031,2025-04-17,06:16:00,SKU-02585,1406,1407,1,A-01R-012-4-A,2025-04-17 08:57:00,RCV-002,NEW
RCPT-115602,PO-50031,2025-04-17,09:53:00,SKU-00367,65,67,2,A-04L-014-1-B,2025-04-17 12:09:00,RCV-007,NEW
RCPT-115551,PO-50031,2025-04-17,07:58:00,SKU-04928,554,556,2,B-01L-013-2-B,2025-04-17 08:54:00,RCV-008,NEW
RCPT-115554,PO-50031,2025-04-17,08:16:00,SKU-00925,146,147,1,B-04R-015-2-B,2025-04-17 10:51:00,RCV-001,NEW
RCPT-115626,PO-50031,2025-04-17,07:51:00,SKU-00698,19,20,1,D-03L-003-1-A,2025-04-17 08:57:00,RCV-005,NEW
RCPT-115703,PO-50031,2025-04-18,12:14:00,SKU-02908,2998,2996,-2,B-02L-005-3-A,2025-04-18 13:42:00,RCV-005,NEW
RCPT-115771,PO-50031,2025-04-18,12:06:00,SKU-03597,12,11,-1,D-02L-022-5-B,2025-04-18 14:15:00,RCV-004,NEW
RCPT-115725,PO-50031,2025-04-18,09:21:00,SKU-03618,16,18,2,C-02R-025-4-B,2025-04-18 12:07:00,RCV-005,DAMAGED
RCPT-115739,PO-50031,2025-04-18,10:23:00,SKU-01207,162,164,2,B-04R-018-4-B,2025-04-18 13:22:00,RCV-006,NEW
RCPT-115692,PO-50031,2025-04-18,10:11:00,SKU-02597,129,130,1,A-01L-006-4-B,2025-04-18 10:50:00,RCV-002,NEW
RCPT-115769,PO-50031,2025-04-18,12:39:00,SKU-04733,667,669,2,A-01R-018-1-A,2025-04-18 14:03:00,RCV-001,NEW
RCPT-115701,PO-50031,2025-04-18,12:55:00,SKU-03727,3685,3686,1,B-02R-023-4-A,2025-04-18 14:28:00,RCV-002,NEW
RCPT-115731,PO-50031,2025-04-18,11:07:00,SKU-00409,24,24,0,A-04R-010-2-A,2025-04-18 12:44:00,RCV-003,NEW
RCPT-115756,PO-50031,2025-04-18,10:10:00,SKU-02420,384,383,-1,B-01L-005-4-B,2025-04-18 13:07:00,RCV-007,NEW
RCPT-115798,PO-50031,2025-04-18,08:30:00,SKU-02624,968,967,-1,A-02R-022-1-A,2025-04-18 10:33:00,RCV-002,NEW
RCPT-115757,PO-50031,2025-04-18,06:15:00,SKU-01600,35,37,2,B-03R-016-1-B,2025-04-18 07:02:00,RCV-008,NEW
RCPT-115777,PO-50031,2025-04-18,09:36:00,SKU-04775,419,418,-1,A-02R-001-5-B,2025-04-18 11:32:00,RCV-008,NEW
RCPT-115765,PO-50031,2025-04-18,08:32:00,SKU-03648,66,64,-2,B-02R-022-3-A,2025-04-18 09:46:00,RCV-008,NEW
RCPT-115782,PO-50031,2025-04-18,12:18:00,SKU-01152,30,29,-1,B-04R-017-1-A,2025-04-18 15:08:00,RCV-006,NEW
RCPT-115726,PO-50031,2025-04-18,12:10:00,SKU-04814,233,232,-1,B-02R-017-4-A,2025-04-18 13:47:00,RCV-001,NEW
RCPT-115712,PO-50031,2025-04-18,07:14:00,SKU-04187,92,92,0,C-02L-010-1-B,2025-04-18 09:07:00,RCV-002,NEW
RCPT-115750,PO-50031,2025-04-18,10:26:00,SKU-00202,30,29,-1,C-04L-012-3-A,2025-04-18 11:05:00,RCV-001,NEW
RCPT-115746,PO-50031,2025-04-18,09:47:00,SKU-01463,225,223,-2,A-04L-004-3-B,2025-04-18 10:53:00,RCV-001,NEW
