snapshot_date,sku_id,location_code,zone,shelf_type,ergonomic_tier,level_height_in,dist_from_dock_ft,qty_on_hand,qty_allocated,qty_available,days_since_last_replenishment,last_replenishment_date,abc_tier_at_slotting,abc_tier_current,slotting_drift,current_vel_picks_per_day
2025-06-20,SKU-02887,D-02L-002-5-A,D,HB,overhead,81,400,3,0,3,6,2025-06-14,C,C,False,0.717
2025-06-20,SKU-02888,C-01L-009-5-A,C,HB,overhead,81,275,15,0,15,8,2025-06-12,B,B,False,1.767
2025-06-20,SKU-02889,B-01R-013-2-A,B,HB,prime,27,150,24,1,23,13,2025-06-07,B,B,False,1.321
2025-06-20,SKU-02890,C-01L-006-3-B,C,HB,prime,45,275,6,0,6,8,2025-06-12,C,C,False,0.729
2025-06-20,SKU-02891,A-02L-014-3-A,A,HB,prime,45,50,17,3,14,6,2025-06-14,B,B,False,2.093
2025-06-20,SKU-02892,D-01R-021-3-A,D,HB,prime,45,400,40,1,39,5,2025-06-15,B,B,False,2.183
2025-06-20,SKU-02893,B-01L-026-2-B,B,HB,prime,27,150,187,45,142,16,2025-06-04,A,A,False,26.213
2025-06-20,SKU-02894,B-01L-007-2-A,B,HB,prime,27,150,9,0,9,20,2025-05-31,C,B,True,0.909
2025-06-20,SKU-02895,E-02R-002-1-B,E,HB,floor,9,525,8,0,8,17,2025-06-03,C,B,True,0.776
2025-06-20,SKU-02896,C-02L-021-4-A,C,HB,sub_prime,63,275,5,0,5,5,2025-06-15,C,B,True,0.855
2025-06-20,SKU-02897,B-02L-017-5-A,B,HB,overhead,81,150,18,0,18,8,2025-06-12,B,B,False,1.331
2025-06-20,SKU-02898,C-02L-017-5-A,C,HB,overhead,81,275,26,1,25,13,2025-06-07,B,B,False,1.308
2025-06-20,SKU-02899,C-01R-004-2-B,C,HB,prime,27,275,19,6,13,10,2025-06-10,B,A,True,3.716
2025-06-20,SKU-02900,C-01R-009-4-A,C,HB,sub_prime,63,275,28,2,26,8,2025-06-12,B,B,False,1.571
2025-06-20,SKU-02901,E-02R-005-5-B,E,HB,overhead,81,525,10,0,10,10,2025-06-10,C,C,False,0.739
2025-06-20,SKU-02902,E-02L-025-4-A,E,HB,sub_prime,63,525,6,0,6,2,2025-06-18,C,C,False,0.691
2025-06-20,SKU-02903,B-01R-020-5-B,B,HB,overhead,81,150,348,44,304,11,2025-06-09,A,A,False,23.501
2025-06-20,SKU-02904,B-01L-018-1-B,B,HB,floor,9,150,8,2,6,18,2025-06-02,B,B,False,1.683
2025-06-20,SKU-02905,C-01R-025-2-A,C,HB,prime,27,275,15,2,13,19,2025-06-01,B,B,False,1.649
2025-06-20,SKU-02906,C-02R-017-3-A,C,HB,prime,45,275,22,0,22,2,2025-06-18,B,B,False,1.479
2025-06-20,SKU-02907,B-01L-012-2-A,B,HB,prime,27,150,119,3,116,4,2025-06-16,A,A,False,5.815
2025-06-20,SKU-02908,B-02L-005-3-A,B,HB,prime,45,150,3300,359,2941,9,2025-06-11,A,A,False,486.811
2025-06-20,SKU-02909,C-01L-005-3-A,C,HB,prime,45,275,12,1,11,17,2025-06-03,B,B,False,1.168
2025-06-20,SKU-02910,B-02R-016-1-A,B,HB,floor,9,150,51,3,48,14,2025-06-06,B,A,True,3.414
2025-06-20,SKU-02911,E-01L-002-5-B,E,HB,overhead,81,525,21,1,20,7,2025-06-13,B,B,False,1.359
2025-06-20,SKU-02912,B-01L-021-4-A,B,HB,sub_prime,63,150,42,4,38,9,2025-06-11,B,A,True,2.871
2025-06-20,SKU-02913,B-01L-015-2-B,B,HB,prime,27,150,1208,7,1201,8,2025-06-12,A,A,False,59.784
2025-06-20,SKU-02914,E-02R-013-2-B,E,HB,prime,27,525,18,1,17,18,2025-06-02,B,B,False,1.091
2025-06-20,SKU-02915,D-01R-018-2-A,D,HB,prime,27,400,10,1,9,10,2025-06-10,B,B,False,1.364
2025-06-20,SKU-02916,B-01R-006-4-B,B,HB,sub_prime,63,150,16,3,13,13,2025-06-07,B,B,False,2.344
2025-06-20,SKU-02917,D-02R-025-4-B,D,HB,sub_prime,63,400,26,1,25,4,2025-06-16,B,B,False,1.512
2025-06-20,SKU-02918,C-02L-018-3-A,C,HB,prime,45,275,11,1,10,10,2025-06-10,B,B,False,1.075
2025-06-20,SKU-02919,D-02L-008-2-B,D,HB,prime,27,400,55,1,54,11,2025-06-09,B,A,True,3.245
2025-06-20,SKU-02920,C-02R-002-2-B,C,HB,prime,27,275,71,2,69,15,2025-06-05,B,A,True,3.463
2025-06-20,SKU-02921,D-01L-015-3-B,D,HB,prime,45,400,9,0,9,10,2025-06-10,C,B,True,1.012
2025-06-20,SKU-02922,D-02R-010-5-B,D,HB,overhead,81,400,4,0,4,14,2025-06-06,C,B,True,0.851
2025-06-20,SKU-02923,A-01L-002-1-A,A,HB,floor,9,50,131,14,117,5,2025-06-15,A,A,False,8.251
2025-06-20,SKU-02924,D-02R-004-1-A,D,HB,floor,9,400,3,0,3,7,2025-06-13,C,C,False,0.685
2025-06-20,SKU-02925,C-02R-003-1-A,C,HB,floor,9,275,8,1,7,19,2025-06-01,B,B,False,1.33
2025-06-20,SKU-02926,E-02R-011-5-B,E,HB,overhead,81,525,15,0,15,10,2025-06-10,C,B,True,0.786
2025-06-20,SKU-02927,C-02R-014-5-B,C,HB,overhead,81,275,54,0,54,19,2025-06-01,B,A,True,3.2
2025-06-20,SKU-02928,A-01R-014-1-B,A,HB,floor,9,50,67,5,62,1,2025-06-19,A,A,False,5.275
2025-06-20,SKU-02929,E-01L-021-3-B,E,HB,prime,45,525,9,0,9,15,2025-06-05,C,C,False,0.701
2025-06-20,SKU-02930,D-01R-009-3-A,D,HB,prime,45,400,16,0,16,6,2025-06-14,B,B,False,1.447
2025-06-20,SKU-02931,D-01R-026-3-A,D,HB,prime,45,400,11,0,11,6,2025-06-14,C,B,True,0.996
2025-06-20,SKU-02932,A-01R-025-4-B,A,HB,sub_prime,63,50,95,6,89,2,2025-06-18,A,A,False,5.026
2025-06-20,SKU-02933,E-02R-015-1-A,E,HB,floor,9,525,8,0,8,11,2025-06-09,C,C,False,0.687
2025-06-20,SKU-02934,D-01L-015-1-A,D,HB,floor,9,400,15,0,15,18,2025-06-02,C,B,True,0.892
2025-06-20,SKU-02935,D-01L-006-3-B,D,HB,prime,45,400,17,0,17,17,2025-06-03,B,B,False,1.245
2025-06-20,SKU-02936,D-02L-012-4-B,D,HB,sub_prime,63,400,12,0,12,2,2025-06-18,C,B,True,0.854
2025-06-20,SKU-02937,C-02R-019-5-A,C,HB,overhead,81,275,321,3,318,6,2025-06-14,A,A,False,23.181
2025-06-20,SKU-02938,B-02L-005-1-A,B,HB,floor,9,150,31,2,29,16,2025-06-04,B,B,False,1.679
2025-06-20,SKU-02939,A-02R-016-5-A,A,HB,overhead,81,50,249,6,243,3,2025-06-17,A,A,False,25.242
2025-06-20,SKU-02940,E-02L-001-4-A,E,HB,sub_prime,63,525,6,1,5,11,2025-06-09,C,B,True,1.065
2025-06-20,SKU-02941,C-01R-006-1-A,C,HB,floor,9,275,20,1,19,1,2025-06-19,B,B,False,1.259
2025-06-20,SKU-02942,E-01R-007-3-A,E,HB,prime,45,525,45,1,44,5,2025-06-15,B,A,True,3.121
2025-06-20,SKU-02943,D-01L-023-4-B,D,HB,sub_prime,63,400,10,0,10,1,2025-06-19,C,C,False,0.692
2025-06-20,SKU-02944,D-01L-009-1-A,D,HB,floor,9,400,6,0,6,12,2025-06-08,C,B,True,0.796
2025-06-20,SKU-02945,D-01R-013-1-B,D,HB,floor,9,400,15,1,14,15,2025-06-05,B,B,False,1.169
2025-06-20,SKU-02946,A-01L-003-4-B,A,HB,sub_prime,63,50,28,1,27,6,2025-06-14,B,B,False,1.406
2025-06-20,SKU-02947,D-01R-023-2-A,D,HB,prime,27,400,30,0,30,7,2025-06-13,B,B,False,1.879
2025-06-20,SKU-02948,C-02R-018-1-A,C,HB,floor,9,275,16,1,15,9,2025-06-11,B,B,False,1.788
2025-06-20,SKU-02949,C-02R-018-1-B,C,HB,floor,9,275,7,0,7,15,2025-06-05,C,C,False,0.766
2025-06-20,SKU-02950,E-01L-008-3-B,E,HB,prime,45,525,14,1,13,7,2025-06-13,C,B,True,1.018
2025-06-20,SKU-02951,E-01R-006-5-A,E,HB,overhead,81,525,11,0,11,18,2025-06-02,C,B,True,0.916
2025-06-20,SKU-02952,E-01L-018-1-B,E,HB,floor,9,525,17,0,17,3,2025-06-17,C,B,True,0.971
2025-06-20,SKU-02953,C-01L-008-5-A,C,HB,overhead,81,275,25,2,23,6,2025-06-14,B,B,False,1.996
2025-06-20,SKU-02954,A-02L-005-5-B,A,HB,overhead,81,50,19,0,19,11,2025-06-09,B,B,False,2.164
2025-06-20,SKU-02955,B-01R-006-3-B,B,HB,prime,45,150,48,2,46,4,2025-06-16,B,B,False,2.36
2025-06-20,SKU-02956,A-01L-011-1-A,A,HB,floor,9,50,253,9,244,16,2025-06-04,A,A,False,12.621
2025-06-20,SKU-02957,E-02R-022-2-A,E,HB,prime,27,525,11,0,11,14,2025-06-06,C,B,True,0.989
2025-06-20,SKU-02958,B-01L-011-5-B,B,HB,overhead,81,150,4,0,4,15,2025-06-05,C,C,False,0.701
2025-06-20,SKU-02959,E-01L-002-2-B,E,HB,prime,27,525,7,0,7,2,2025-06-18,C,C,False,0.692
2025-06-20,SKU-02960,C-02L-026-1-A,C,HB,floor,9,275,91,3,88,14,2025-06-06,A,A,False,4.391
2025-06-20,SKU-02961,B-02R-006-3-A,B,HB,prime,45,150,339,34,305,16,2025-06-04,A,A,False,19.584
2025-06-20,SKU-02962,B-02L-014-4-B,B,HB,sub_prime,63,150,12,0,12,13,2025-06-07,C,B,True,0.794
2025-06-20,SKU-02963,C-01L-009-2-B,C,HB,prime,27,275,18,0,18,3,2025-06-17,B,B,False,1.483
2025-06-20,SKU-02964,D-02R-004-4-A,D,HB,sub_prime,63,400,4,0,4,1,2025-06-19,C,B,True,0.781
2025-06-20,SKU-02965,D-01R-024-2-A,D,HB,prime,27,400,16,1,15,4,2025-06-16,C,B,True,1.044
2025-06-20,SKU-02966,E-01R-011-1-B,E,HB,floor,9,525,5,0,5,5,2025-06-15,C,B,True,0.976
2025-06-20,SKU-02967,C-01L-001-1-B,C,HB,floor,9,275,38,4,34,10,2025-06-10,B,A,True,2.753
2025-06-20,SKU-02968,C-01R-005-3-A,C,HB,prime,45,275,42,4,38,2,2025-06-18,B,A,True,3.672
2025-06-20,SKU-02969,D-01R-025-5-B,D,HB,overhead,81,400,15,1,14,18,2025-06-02,B,B,False,1.38
2025-06-20,SKU-02970,D-02R-021-4-B,D,HB,sub_prime,63,400,6,0,6,14,2025-06-06,C,C,False,0.756
2025-06-20,SKU-02971,B-02R-011-5-B,B,HB,overhead,81,150,7,0,7,17,2025-06-03,B,B,False,1.28
2025-06-20,SKU-02972,D-02L-021-3-B,D,HB,prime,45,400,12,1,11,4,2025-06-16,B,B,False,1.207
2025-06-20,SKU-02973,B-01R-015-1-A,B,HB,floor,9,150,362,40,322,2,2025-06-18,A,A,False,21.985
2025-06-20,SKU-02974,C-01R-023-3-B,C,HB,prime,45,275,10,1,9,10,2025-06-10,B,B,False,1.218
2025-06-20,SKU-02975,E-02L-014-2-A,E,HB,prime,27,525,17,1,16,7,2025-06-13,C,B,True,1.011
2025-06-20,SKU-02976,C-01L-025-4-A,C,HB,sub_prime,63,275,21,3,18,19,2025-06-01,B,B,False,2.497
2025-06-20,SKU-02977,C-02L-014-2-B,C,HB,prime,27,275,27,3,24,2,2025-06-18,B,B,False,2.194
2025-06-20,SKU-02978,D-02L-007-4-A,D,HB,sub_prime,63,400,17,0,17,15,2025-06-05,C,B,True,0.9
2025-06-20,SKU-02979,C-02L-004-4-B,C,HB,sub_prime,63,275,19,1,18,15,2025-06-05,B,B,False,1.284
2025-06-20,SKU-02980,D-02R-024-1-A,D,HB,floor,9,400,15,0,15,9,2025-06-11,C,B,True,0.797
2025-06-20,SKU-02981,A-02R-015-5-A,A,HB,overhead,81,50,63,1,62,5,2025-06-15,A,A,False,4.254
2025-06-20,SKU-02982,D-02L-006-5-B,D,HB,overhead,81,400,3,0,3,8,2025-06-12,C,C,False,0.747
2025-06-20,SKU-02983,C-02L-017-4-A,C,HB,sub_prime,63,275,27,1,26,20,2025-05-31,B,B,False,1.53
2025-06-20,SKU-02984,B-02R-008-5-A,B,HB,overhead,81,150,10,0,10,7,2025-06-13,C,B,True,0.984
2025-06-20,SKU-02985,E-01R-020-2-A,E,HB,prime,27,525,37,1,36,6,2025-06-14,B,B,False,1.947
2025-06-20,SKU-02986,D-01R-006-5-A,D,HB,overhead,81,400,8,1,7,20,2025-05-31,B,B,False,1.166
2025-06-20,SKU-02987,D-02R-012-5-A,D,HB,overhead,81,400,5,0,5,12,2025-06-08,C,B,True,0.799
2025-06-20,SKU-02988,D-01L-011-3-A,D,HB,prime,45,400,4,0,4,12,2025-06-08,C,B,True,0.802
2025-06-20,SKU-02989,B-01R-024-1-A,B,HB,floor,9,150,22,1,21,12,2025-06-08,B,B,False,2.252
2025-06-20,SKU-02990,A-01R-022-1-B,A,HB,floor,9,50,125,6,119,5,2025-06-15,A,A,False,8.54
2025-06-20,SKU-02991,C-01R-014-2-A,C,HB,prime,27,275,25,0,25,17,2025-06-03,B,B,False,1.409
2025-06-20,SKU-02992,B-02R-015-2-B,B,HB,prime,27,150,15,1,14,13,2025-06-07,B,B,False,1.282
2025-06-20,SKU-02993,C-01R-019-1-B,C,HB,floor,9,275,13,0,13,13,2025-06-07,B,B,False,1.439
2025-06-20,SKU-02994,C-02R-017-4-A,C,HB,sub_prime,63,275,54,2,52,11,2025-06-09,B,A,True,2.679
2025-06-20,SKU-02995,C-01L-004-1-B,C,HB,floor,9,275,11,0,11,9,2025-06-11,C,B,True,0.811
2025-06-20,SKU-02996,B-02L-008-3-B,B,HB,prime,45,150,6,1,5,18,2025-06-02,B,B,False,1.261
2025-06-20,SKU-02997,E-01L-021-2-A,E,HB,prime,27,525,11,0,11,3,2025-06-17,C,B,True,0.986
2025-06-20,SKU-02998,D-02L-014-2-B,D,HB,prime,27,400,9,0,9,7,2025-06-13,C,B,True,0.968
2025-06-20,SKU-02999,D-01L-016-2-A,D,HB,prime,27,400,6,0,6,7,2025-06-13,C,B,True,0.807
2025-06-20,SKU-03000,E-01R-010-5-A,E,HB,overhead,81,525,44,0,44,15,2025-06-05,B,B,False,2.352
2025-06-20,SKU-03001,D-01L-001-3-B,D,HB,prime,45,400,3,0,3,14,2025-06-06,C,C,False,0.312
2025-06-20,SKU-03002,D-01L-022-4-A,D,HB,sub_prime,63,400,3,0,3,1,2025-06-19,C,C,False,0.352
2025-06-20,SKU-03003,D-02L-004-5-B,D,HB,overhead,81,400,2,0,2,7,2025-06-13,B,C,True,0.538
2025-06-20,SKU-03004,C-01R-015-2-A,C,HB,prime,27,275,9,0,9,20,2025-05-31,B,C,True,0.688
2025-06-20,SKU-03005,C-02R-005-4-A,C,HB,sub_prime,63,275,3,0,3,19,2025-06-01,C,C,False,0.392
2025-06-20,SKU-03006,D-02L-001-2-A,D,HB,prime,27,400,8,0,8,4,2025-06-16,C,C,False,0.471
2025-06-20,SKU-03007,D-02R-011-1-B,D,HB,floor,9,400,10,0,10,14,2025-06-06,B,C,True,0.645
2025-06-20,SKU-03008,D-02L-016-4-B,D,HB,sub_prime,63,400,4,0,4,13,2025-06-07,C,C,False,0.342
2025-06-20,SKU-03009,B-01L-008-1-A,B,HB,floor,9,150,4,0,4,5,2025-06-15,B,C,True,0.586
2025-06-20,SKU-03010,E-01L-016-4-A,E,HB,sub_prime,63,525,2,0,2,6,2025-06-14,C,C,False,0.432
2025-06-20,SKU-03011,B-02R-020-5-B,B,HB,overhead,81,150,47,2,45,7,2025-06-13,A,B,True,2.47
2025-06-20,SKU-03012,B-02R-010-4-A,B,HB,sub_prime,63,150,14,0,14,16,2025-06-04,B,B,False,1.734
2025-06-20,SKU-03013,B-02L-007-5-B,B,HB,overhead,81,150,16,0,16,11,2025-06-09,B,B,False,0.883
2025-06-20,SKU-03014,E-02R-022-2-B,E,HB,prime,27,525,5,0,5,7,2025-06-13,C,C,False,0.425
2025-06-20,SKU-03015,D-02R-004-4-B,D,HB,sub_prime,63,400,6,0,6,15,2025-06-05,C,C,False,0.35
2025-06-20,SKU-03016,D-02R-020-5-B,D,HB,overhead,81,400,6,0,6,18,2025-06-02,C,C,False,0.354
2025-06-20,SKU-03017,A-02R-003-4-A,A,HB,sub_prime,63,50,51,1,50,1,2025-06-19,A,A,False,2.821
2025-06-20,SKU-03018,C-02L-015-3-B,C,HB,prime,45,275,845,42,803,2,2025-06-18,A,A,False,46.938
2025-06-20,SKU-03019,D-01L-004-1-B,D,HB,floor,9,400,6,0,6,15,2025-06-05,C,C,False,0.34
2025-06-20,SKU-03020,C-02R-017-2-A,C,HB,prime,27,275,5,0,5,20,2025-05-31,B,C,True,0.557
2025-06-20,SKU-03021,A-02R-016-4-B,A,HB,sub_prime,63,50,14,0,14,9,2025-06-11,B,B,False,0.855
2025-06-20,SKU-03022,B-02L-006-2-B,B,HB,prime,27,150,20,1,19,5,2025-06-15,B,B,False,1.392
2025-06-20,SKU-03023,C-02R-008-1-A,C,HB,floor,9,275,2,0,2,1,2025-06-19,C,C,False,0.336
2025-06-20,SKU-03024,D-01L-016-1-B,D,HB,floor,9,400,6,0,6,13,2025-06-07,C,C,False,0.352
2025-06-20,SKU-03025,C-02L-011-2-B,C,HB,prime,27,275,4,0,4,3,2025-06-17,B,C,True,0.706
2025-06-20,SKU-03026,D-02L-002-3-A,D,HB,prime,45,400,3,0,3,17,2025-06-03,C,C,False,0.455
2025-06-20,SKU-03027,E-01L-011-2-A,E,HB,prime,27,525,6,0,6,12,2025-06-08,C,C,False,0.343
2025-06-20,SKU-03028,B-01L-011-3-A,B,HB,prime,45,150,36,3,33,8,2025-06-12,A,A,False,4.665
2025-06-20,SKU-03029,D-02R-019-4-B,D,HB,sub_prime,63,400,13,1,12,9,2025-06-11,B,B,False,1.122
2025-06-20,SKU-03030,D-01R-005-3-B,D,HB,prime,45,400,8,1,7,3,2025-06-17,B,B,False,1.021
2025-06-20,SKU-03031,C-02R-009-2-A,C,HB,prime,27,275,27,1,26,18,2025-06-02,A,B,True,2.463
2025-06-20,SKU-03032,A-02L-020-4-B,A,HB,sub_prime,63,50,208,27,181,16,2025-06-04,A,A,False,18.89
2025-06-20,SKU-03033,D-01L-010-4-A,D,HB,sub_prime,63,400,5,0,5,5,2025-06-15,C,C,False,0.33
2025-06-20,SKU-03034,B-01R-015-3-A,B,HB,prime,45,150,11,0,11,8,2025-06-12,B,C,True,0.609
2025-06-20,SKU-03035,C-02R-025-2-B,C,HB,prime,27,275,28,1,27,4,2025-06-16,B,B,False,1.474
2025-06-20,SKU-03036,C-02R-012-5-B,C,HB,overhead,81,275,2,0,2,15,2025-06-05,C,C,False,0.318
2025-06-20,SKU-03037,D-01L-011-2-A,D,HB,prime,27,400,5,0,5,1,2025-06-19,C,C,False,0.322
2025-06-20,SKU-03038,B-02L-014-4-A,B,HB,sub_prime,63,150,23,0,23,12,2025-06-08,B,B,False,1.275
2025-06-20,SKU-03039,C-01L-021-3-B,C,HB,prime,45,275,9,0,9,11,2025-06-09,B,B,False,1.359
2025-06-20,SKU-03040,C-02L-005-1-A,C,HB,floor,9,275,3,0,3,15,2025-06-05,B,C,True,0.521
2025-06-20,SKU-03041,A-01R-001-1-A,A,HB,floor,9,50,31,4,27,19,2025-06-01,A,A,False,2.694
2025-06-20,SKU-03042,D-01R-002-3-A,D,HB,prime,45,400,19,0,19,2,2025-06-18,B,B,False,0.987
2025-06-20,SKU-03043,E-02L-003-1-B,E,HB,floor,9,525,2,0,2,9,2025-06-11,C,C,False,0.328
2025-06-20,SKU-03044,C-02R-007-3-A,C,HB,prime,45,275,15,0,15,3,2025-06-17,B,B,False,0.977
2025-06-20,SKU-03045,B-02R-021-1-B,B,HB,floor,9,150,14,0,14,18,2025-06-02,B,C,True,0.756
2025-06-20,SKU-03046,D-02L-013-5-A,D,HB,overhead,81,400,5,0,5,3,2025-06-17,C,C,False,0.425
2025-06-20,SKU-03047,E-02R-016-5-B,E,HB,overhead,81,525,3,0,3,14,2025-06-06,C,C,False,0.405
2025-06-20,SKU-03048,D-02R-010-1-B,D,HB,floor,9,400,20,1,19,8,2025-06-12,B,B,False,1.397
2025-06-20,SKU-03049,C-02L-003-4-A,C,HB,sub_prime,63,275,285,35,250,15,2025-06-05,A,A,False,38.724
2025-06-20,SKU-03050,B-02L-014-3-A,B,HB,prime,45,150,4,0,4,18,2025-06-02,B,C,True,0.552
2025-06-20,SKU-03051,E-01R-026-3-B,E,HB,prime,45,525,2,0,2,13,2025-06-07,C,C,False,0.357
2025-06-20,SKU-03052,C-02R-002-4-B,C,HB,sub_prime,63,275,12,0,12,8,2025-06-12,B,B,False,1.318
2025-06-20,SKU-03053,C-01R-007-3-B,C,HB,prime,45,275,16,1,15,11,2025-06-09,B,B,False,1.448
2025-06-20,SKU-03054,E-01L-006-5-A,E,HB,overhead,81,525,7,0,7,17,2025-06-03,C,C,False,0.388
2025-06-20,SKU-03055,C-01R-013-5-A,C,HB,overhead,81,275,16,0,16,9,2025-06-11,B,B,False,0.853
2025-06-20,SKU-03056,C-02L-007-4-B,C,HB,sub_prime,63,275,36,0,36,4,2025-06-16,B,B,False,1.807
2025-06-20,SKU-03057,C-01R-026-4-B,C,HB,sub_prime,63,275,144,12,132,17,2025-06-03,A,A,False,7.593
2025-06-20,SKU-03058,B-01R-005-3-B,B,HB,prime,45,150,12,1,11,8,2025-06-12,B,B,False,1.169
2025-06-20,SKU-03059,D-02R-020-3-A,D,HB,prime,45,400,8,0,8,17,2025-06-03,C,C,False,0.483
2025-06-20,SKU-03060,C-02R-014-1-B,C,HB,floor,9,275,10,0,10,10,2025-06-10,B,C,True,0.715
2025-06-20,SKU-03061,C-02R-022-2-A,C,HB,prime,27,275,5,0,5,15,2025-06-05,C,C,False,0.462
2025-06-20,SKU-03062,D-02L-023-4-B,D,HB,sub_prime,63,400,7,0,7,3,2025-06-17,C,C,False,0.455
2025-06-20,SKU-03063,B-02R-022-2-A,B,HB,prime,27,150,4,0,4,7,2025-06-13,B,C,True,0.511
2025-06-20,SKU-03064,B-02L-019-3-A,B,HB,prime,45,150,13,0,13,14,2025-06-06,A,B,True,2.372
2025-06-20,SKU-03065,A-02R-023-1-B,A,HB,floor,9,50,38,3,35,19,2025-06-01,A,A,False,2.727
2025-06-20,SKU-03066,E-02R-024-5-B,E,HB,overhead,81,525,1,0,1,12,2025-06-08,C,C,False,0.347
2025-06-20,SKU-03067,D-01L-014-5-B,D,HB,overhead,81,400,7,0,7,6,2025-06-14,C,C,False,0.415
2025-06-20,SKU-03068,B-02R-023-5-A,B,HB,overhead,81,150,28,1,27,3,2025-06-17,B,B,False,1.715
2025-06-20,SKU-03069,D-01L-008-3-A,D,HB,prime,45,400,1,0,1,17,2025-06-03,C,C,False,0.316
2025-06-20,SKU-03070,B-01R-017-4-A,B,HB,sub_prime,63,150,9,0,9,16,2025-06-04,B,C,True,0.54
2025-06-20,SKU-03071,A-01L-019-3-B,A,HB,prime,45,50,102,8,94,1,2025-06-19,A,A,False,5.341
2025-06-20,SKU-03072,B-02L-013-1-B,B,HB,floor,9,150,12,0,12,1,2025-06-19,B,B,False,0.775
2025-06-20,SKU-03073,D-02L-022-2-B,D,HB,prime,27,400,5,0,5,6,2025-06-14,C,C,False,0.409
2025-06-20,SKU-03074,C-01L-010-2-B,C,HB,prime,27,275,17,1,16,14,2025-06-06,B,B,False,1.224
2025-06-20,SKU-03075,B-01R-005-1-B,B,HB,floor,9,150,9,0,9,14,2025-06-06,B,B,False,0.892
2025-06-20,SKU-03076,B-02R-011-5-A,B,HB,overhead,81,150,20,1,19,15,2025-06-05,B,B,False,1.107
2025-06-20,SKU-03077,B-02L-012-4-B,B,HB,sub_prime,63,150,1048,107,941,18,2025-06-02,A,A,False,67.345
2025-06-20,SKU-03078,E-01L-004-4-A,E,HB,sub_prime,63,525,3,0,3,16,2025-06-04,C,C,False,0.361
2025-06-20,SKU-03079,D-01L-025-4-B,D,HB,sub_prime,63,400,1,0,1,4,2025-06-16,C,C,False,0.33
2025-06-20,SKU-03080,C-01L-018-3-B,C,HB,prime,45,275,36,0,36,13,2025-06-07,A,B,True,2.242
2025-06-20,SKU-03081,E-01L-024-5-B,E,HB,overhead,81,525,3,0,3,20,2025-05-31,C,C,False,0.371
2025-06-20,SKU-03082,D-01R-006-4-B,D,HB,sub_prime,63,400,4,0,4,11,2025-06-09,C,C,False,0.313
2025-06-20,SKU-03083,C-01L-008-1-A,C,HB,floor,9,275,5,0,5,6,2025-06-14,B,C,True,0.608
2025-06-20,SKU-03084,C-01L-025-2-A,C,HB,prime,27,275,6,0,6,14,2025-06-06,B,B,False,0.803
2025-06-20,SKU-03085,D-01L-019-2-A,D,HB,prime,27,400,3,0,3,19,2025-06-01,C,C,False,0.423
2025-06-20,SKU-03086,C-02L-014-5-A,C,HB,overhead,81,275,14,0,14,14,2025-06-06,B,C,True,0.728
2025-06-20,SKU-03087,B-02R-003-1-A,B,HB,floor,9,150,11,0,11,20,2025-05-31,B,B,False,0.968
2025-06-20,SKU-03088,E-01R-025-3-A,E,HB,prime,45,525,66,13,53,17,2025-06-03,A,A,False,10.19
2025-06-20,SKU-03089,D-02L-021-1-B,D,HB,floor,9,400,2,0,2,13,2025-06-07,C,C,False,0.322
2025-06-20,SKU-03090,A-02R-020-4-A,A,HB,sub_prime,63,50,39,4,35,7,2025-06-13,A,A,False,6.122
2025-06-20,SKU-03091,B-01R-015-2-A,B,HB,prime,27,150,9,0,9,20,2025-05-31,B,B,False,0.841
2025-06-20,SKU-03092,D-01L-001-1-B,D,HB,floor,9,400,14,1,13,15,2025-06-05,B,B,False,1.022
2025-06-20,SKU-03093,A-01R-026-5-A,A,HB,overhead,81,50,35,2,33,20,2025-05-31,A,B,True,2.065
2025-06-20,SKU-03094,C-02R-007-4-A,C,HB,sub_prime,63,275,32,0,32,16,2025-06-04,B,B,False,1.603
2025-06-20,SKU-03095,B-01L-010-3-A,B,HB,prime,45,150,358,23,335,13,2025-06-07,A,A,False,22.779
2025-06-20,SKU-03096,D-02L-011-1-B,D,HB,floor,9,400,3,0,3,12,2025-06-08,C,C,False,0.391
2025-06-20,SKU-03097,C-02R-006-5-B,C,HB,overhead,81,275,4,0,4,17,2025-06-03,C,C,False,0.473
2025-06-20,SKU-03098,C-02R-026-3-A,C,HB,prime,45,275,16,0,16,14,2025-06-06,B,B,False,0.954
2025-06-20,SKU-03099,C-02L-018-5-B,C,HB,overhead,81,275,8,0,8,20,2025-05-31,B,C,True,0.706
2025-06-20,SKU-03100,C-01L-005-3-B,C,HB,prime,45,275,5,0,5,10,2025-06-10,C,C,False,0.333
2025-06-20,SKU-03101,C-01R-015-1-B,C,HB,floor,9,275,9,0,9,13,2025-06-07,B,C,True,0.693
2025-06-20,SKU-03102,E-02L-021-3-B,E,HB,prime,45,525,2,0,2,20,2025-05-31,C,C,False,0.362
2025-06-20,SKU-03103,C-01R-005-1-B,C,HB,floor,9,275,8,0,8,16,2025-06-04,B,B,False,0.98
2025-06-20,SKU-03104,C-02L-023-5-B,C,HB,overhead,81,275,6,0,6,15,2025-06-05,B,B,False,0.82
2025-06-20,SKU-03105,C-02R-007-4-B,C,HB,sub_prime,63,275,10,0,10,10,2025-06-10,B,C,True,0.636
2025-06-20,SKU-03106,D-02R-019-3-B,D,HB,prime,45,400,12,2,10,1,2025-06-19,A,B,True,2.305
